date,demand,rrp,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,year,month,day,weekday,month_sin,month_cos
2016-02-20,105911.71,1419.129088,105911.71,26.30452433,0.0,0.0,0.0,15.8,20.8,23.8,0.0,1,0,2016,2,20,5,0.8660254037844386,0.5000000000000001
2016-02-21,107884.355,1327.476531,105842.515,26.42939822,2041.84,-69.93,0.020833334,12.6,24.7,26.5,0.0,1,0,2016,2,21,6,0.8660254037844386,0.5000000000000001
2016-02-22,130527.325,2982.368487,130527.325,55.28023145,0.0,0.0,0.0,15.6,29.5,8.4,0.0,1,0,2016,2,22,0,0.8660254037844386,0.5000000000000001
2016-02-24,152419.415,3897.385762,152419.415,72.24069994,0.0,0.0,0.0,22.4,25.6,15.8,0.0,1,0,2016,2,24,2,0.8660254037844386,0.5000000000000001
2016-02-25,138064.855,2340.717108,138064.855,43.38678606,0.0,0.0,0.0,19.6,26.4,13.8,0.4,1,0,2016,2,25,3,0.8660254037844386,0.5000000000000001
2016-02-26,122575.935,1918.059688,122575.935,35.55254287,0.0,0.0,0.0,15.5,23.5,19.3,0.0,1,0,2016,2,26,4,0.8660254037844386,0.5000000000000001
2016-02-27,110545.84,1732.102819,110545.84,32.10570563,0.0,0.0,0.0,17.7,22.2,17.7,0.0,1,0,2016,2,27,5,0.8660254037844386,0.5000000000000001
2016-02-28,105781.985,1639.995983,105781.985,30.39844268,0.0,0.0,0.0,17.7,22.7,21.5,0.0,1,0,2016,2,28,6,0.8660254037844386,0.5000000000000001
2016-02-29,125400.08,2225.873363,125400.08,41.25807901,0.0,0.0,0.0,15.0,23.7,18.2,0.0,1,0,2016,2,29,0,0.8660254037844386,0.5000000000000001
2016-03-01,142242.595,5194.717057,142242.595,96.28761922,0.0,0.0,0.0,17.3,33.7,23.4,0.0,1,0,2016,3,1,1,1.0,6.123233995736766e-17
2016-03-02,145182.98,2908.502288,145182.98,53.91107114,0.0,0.0,0.0,17.6,34.7,22.6,0.0,1,0,2016,3,2,2,1.0,6.123233995736766e-17
2016-03-03,136226.12,2673.339167,136226.12,49.55216251,0.0,0.0,0.0,17.4,23.9,21.8,0.2,1,0,2016,3,3,3,1.0,6.123233995736766e-17
2016-03-04,149376.57,2332.119161,149376.57,43.22741726,0.0,0.0,0.0,16.5,33.0,21.2,0.2,1,0,2016,3,4,4,1.0,6.123233995736766e-17
2016-03-05,124692.315,2019.099564,124692.315,37.4253858,0.0,0.0,0.0,20.4,23.7,11.4,1.2,1,0,2016,3,5,5,1.0,6.123233995736766e-17
2016-03-06,117707.95,2229.248949,117707.95,41.3206478,0.0,0.0,0.0,17.4,25.2,21.3,0.0,1,0,2016,3,6,6,1.0,6.123233995736766e-17
2016-03-07,131465.825,2220.015663,131465.825,41.14950256,0.0,0.0,0.0,18.6,24.9,7.9,3.2,1,0,2016,3,7,0,1.0,6.123233995736766e-17
2016-03-09,152599.125,3582.906003,152599.125,66.41160339,0.0,0.0,0.0,20.8,28.5,10.8,0.0,1,0,2016,3,9,2,1.0,6.123233995736766e-17
2016-03-10,135635.705,2509.840986,135635.705,46.52161235,0.0,0.0,0.0,18.1,22.1,3.9,0.6,1,0,2016,3,10,3,1.0,6.123233995736766e-17
2016-03-11,141414.35,2686.361113,141414.35,49.79353314,0.0,0.0,0.0,18.8,26.1,19.6,8.4,1,0,2016,3,11,4,1.0,6.123233995736766e-17
2016-03-12,119690.755,2013.468698,119690.755,37.32101386,0.0,0.0,0.0,18.7,22.3,7.0,0.2,1,0,2016,3,12,5,1.0,6.123233995736766e-17
2016-03-13,111329.62,1623.191605,111329.62,30.0869621,0.0,0.0,0.0,17.7,23.2,13.8,0.0,1,0,2016,3,13,6,1.0,6.123233995736766e-17
2016-03-14,105388.57,1337.659498,105388.57,24.79442999,0.0,0.0,0.0,18.4,21.3,10.6,0.0,1,1,2016,3,14,0,1.0,6.123233995736766e-17
2016-03-15,123073.98,1535.423889,123073.98,28.46012769,0.0,0.0,0.0,15.1,26.8,20.7,0.0,1,0,2016,3,15,1,1.0,6.123233995736766e-17
2016-03-16,135047.625,2932.347361,135047.625,54.35305581,0.0,0.0,0.0,15.3,31.4,18.9,0.0,1,0,2016,3,16,2,1.0,6.123233995736766e-17
2016-03-17,143184.805,2670.044926,143184.805,49.4911015,0.0,0.0,0.0,18.3,32.5,19.6,0.0,1,0,2016,3,17,3,1.0,6.123233995736766e-17
2016-03-18,118189.72,1832.790674,118189.72,33.97202362,0.0,0.0,0.0,15.2,19.5,6.7,13.4,1,0,2016,3,18,4,1.0,6.123233995736766e-17
2016-03-19,105484.1,2628.308584,105484.1,48.71748998,0.0,0.0,0.0,12.0,18.8,10.7,5.8,1,0,2016,3,19,5,1.0,6.123233995736766e-17
2016-03-20,100394.06,2545.09471,100394.06,47.17506412,0.0,0.0,0.0,10.1,23.3,19.0,0.2,1,0,2016,3,20,6,1.0,6.123233995736766e-17
2016-03-21,117796.715,2680.049837,117796.715,49.67654935,0.0,0.0,0.0,11.2,23.5,19.7,0.0,1,0,2016,3,21,0,1.0,6.123233995736766e-17
2016-03-22,124081.46,3068.284766,124081.46,56.87274821,0.0,0.0,0.0,11.4,24.3,21.1,0.0,1,0,2016,3,22,1,1.0,6.123233995736766e-17
2016-03-23,126074.895,2387.945225,126074.895,44.26219138,0.0,0.0,0.0,13.7,28.8,12.7,0.0,1,0,2016,3,23,2,1.0,6.123233995736766e-17
2016-03-24,125072.73,2285.049246,125072.73,42.35494432,0.0,0.0,0.0,16.3,21.2,10.4,0.0,0,0,2016,3,24,3,1.0,6.123233995736766e-17
2016-03-25,101740.89,1630.469103,101740.89,30.22185548,0.0,0.0,0.0,15.9,20.4,14.4,0.0,0,1,2016,3,25,4,1.0,6.123233995736766e-17
2016-03-26,102726.745,1647.605886,102726.745,30.53949743,0.0,0.0,0.0,14.1,20.2,8.2,0.4,0,1,2016,3,26,5,1.0,6.123233995736766e-17
2016-03-27,98324.645,1395.202849,98324.645,25.86103521,0.0,0.0,0.0,14.3,19.9,14.0,1.0,0,1,2016,3,27,6,1.0,6.123233995736766e-17
2016-03-28,102746.6,1488.274247,102746.6,27.58617697,0.0,0.0,0.0,9.4,19.2,13.0,0.2,0,1,2016,3,28,0,1.0,6.123233995736766e-17
2016-03-29,118281.13,1676.277825,118281.13,31.07095135,0.0,0.0,0.0,14.5,17.9,5.7,0.0,0,0,2016,3,29,1,1.0,6.123233995736766e-17
2016-03-30,122625.21,1567.922621,122625.21,29.06251382,0.0,0.0,0.0,15.5,18.7,8.5,0.0,0,0,2016,3,30,2,1.0,6.123233995736766e-17
2016-03-31,122964.715,1181.614463,118262.935,26.05331576,4701.78,-82.51446014,0.041666668,11.3,22.7,17.1,0.0,0,0,2016,3,31,3,1.0,6.123233995736766e-17
2016-04-01,116321.6,781.7784795,113832.295,15.12608467,2489.305,-14.56,0.020833334,13.1,26.5,16.7,0.0,0,0,2016,4,1,4,0.8660254037844387,-0.4999999999999998
2016-04-02,102832.72,732.0468195,102832.72,13.56898646,0.0,0.0,0.0,15.5,19.5,8.3,0.0,0,0,2016,4,2,5,0.8660254037844387,-0.4999999999999998
2016-04-03,102084.0,852.6257753,102084.0,15.80399954,0.0,0.0,0.0,11.3,18.8,15.4,0.0,0,0,2016,4,3,6,0.8660254037844387,-0.4999999999999998
2016-04-04,120445.735,2075.378289,120445.735,38.46855031,0.0,0.0,0.0,9.7,21.2,18.4,0.0,0,0,2016,4,4,0,0.8660254037844387,-0.4999999999999998
2016-04-05,120371.235,1155.78208,104599.475,34.53170555,15771.76,-65.51331293,0.16666667,12.3,29.0,17.1,0.0,0,0,2016,4,5,1,0.8660254037844387,-0.4999999999999998
2016-04-06,125657.125,2455.847405,125657.125,45.52080455,0.0,0.0,0.0,13.6,15.6,3.9,12.8,0,0,2016,4,6,2,0.8660254037844387,-0.4999999999999998
2016-04-07,125663.33,2812.519702,125663.33,52.13196852,0.0,0.0,0.0,8.3,18.4,13.1,6.8,0,0,2016,4,7,3,0.8660254037844387,-0.4999999999999998
2016-04-08,124266.885,4065.553889,124266.885,75.35781074,0.0,0.0,0.0,11.9,20.0,9.6,0.0,0,0,2016,4,8,4,0.8660254037844387,-0.4999999999999998
2016-04-09,109044.9,3945.856848,109044.9,73.13914453,0.0,0.0,0.0,10.4,22.3,13.0,0.0,0,0,2016,4,9,5,0.8660254037844387,-0.4999999999999998
2016-04-10,99845.345,1894.753443,99845.345,35.12054575,0.0,0.0,0.0,13.6,23.5,9.6,0.0,0,0,2016,4,10,6,0.8660254037844387,-0.4999999999999998
2016-04-11,118614.005,3361.436258,118614.005,62.30651081,0.0,0.0,0.0,14.5,20.1,14.1,0.0,0,0,2016,4,11,0,0.8660254037844387,-0.4999999999999998
2016-04-12,123808.76,3396.937607,123808.76,62.9645525,0.0,0.0,0.0,14.0,18.7,13.5,0.2,1,0,2016,4,12,1,0.8660254037844387,-0.4999999999999998
2016-04-13,124686.63,4165.491541,124686.63,77.21022318,0.0,0.0,0.0,11.3,20.0,12.6,0.2,1,0,2016,4,13,2,0.8660254037844387,-0.4999999999999998
2016-04-14,126519.065,5013.31492,126519.065,92.92520704,0.0,0.0,0.0,11.6,27.0,12.7,0.0,1,0,2016,4,14,3,0.8660254037844387,-0.4999999999999998
2016-04-15,124721.485,4408.677896,124721.485,81.71784794,0.0,0.0,0.0,13.4,27.0,15.9,0.0,1,0,2016,4,15,4,0.8660254037844387,-0.4999999999999998
2016-04-16,108525.965,2779.987854,108525.965,51.52896856,0.0,0.0,0.0,14.0,20.3,8.3,0.0,1,0,2016,4,16,5,0.8660254037844387,-0.4999999999999998
2016-04-17,100526.305,2111.033454,100526.305,39.12944308,0.0,0.0,0.0,13.1,19.8,14.7,0.0,1,0,2016,4,17,6,0.8660254037844387,-0.4999999999999998
2016-04-18,123441.82,3324.89075,123441.82,61.62911492,0.0,0.0,0.0,9.8,25.0,15.0,0.0,1,0,2016,4,18,0,0.8660254037844387,-0.4999999999999998
2016-04-19,126846.445,2944.115797,126846.445,54.57119179,0.0,0.0,0.0,13.6,27.4,14.5,0.0,1,0,2016,4,19,1,0.8660254037844387,-0.4999999999999998
2016-04-20,125204.785,2160.895081,125204.785,40.0536623,0.0,0.0,0.0,15.3,28.0,14.0,0.0,1,0,2016,4,20,2,0.8660254037844387,-0.4999999999999998
2016-04-21,125514.14,3007.19828,125514.14,55.74046858,0.0,0.0,0.0,17.1,24.2,5.6,0.4,1,0,2016,4,21,3,0.8660254037844387,-0.4999999999999998
2016-04-22,120124.305,2821.399152,120124.305,52.29655518,0.0,0.0,0.0,14.6,16.7,7.9,21.6,1,0,2016,4,22,4,0.8660254037844387,-0.4999999999999998
2016-04-23,108773.745,1981.827689,108773.745,36.7345262,0.0,0.0,0.0,12.3,18.6,8.5,0.0,1,0,2016,4,23,5,0.8660254037844387,-0.4999999999999998
2016-04-24,105642.28,1655.210539,105642.28,30.68045485,0.0,0.0,0.0,9.1,20.0,14.8,0.0,1,0,2016,4,24,6,0.8660254037844387,-0.4999999999999998
2016-04-25,104072.435,2108.790113,98779.56,41.29972053,5292.875,-2.191498307,0.0625,9.9,25.0,14.8,0.0,1,1,2016,4,25,0,0.8660254037844387,-0.4999999999999998
2016-04-26,117437.665,3044.744597,117437.665,56.43641514,0.0,0.0,0.0,11.3,25.6,14.6,0.0,1,0,2016,4,26,1,0.8660254037844387,-0.4999999999999998
2016-04-27,118531.5,1047.230901,99880.915,29.75851554,18650.585,-36.0029696,0.20833333,13.0,25.4,13.5,0.0,1,0,2016,4,27,2,0.8660254037844387,-0.4999999999999998
2016-04-28,126847.02,3268.397763,126847.02,60.58197893,0.0,0.0,0.0,19.8,24.9,5.3,0.0,1,0,2016,4,28,3,0.8660254037844387,-0.4999999999999998
2016-04-29,122054.13,2791.823039,114678.9,55.12602008,7375.23,-0.771841712,0.083333336,16.9,20.6,3.7,0.4,1,0,2016,4,29,4,0.8660254037844387,-0.4999999999999998
2016-04-30,103505.195,1462.471538,103505.195,27.10790618,0.0,0.0,0.0,16.4,24.1,12.7,6.2,1,0,2016,4,30,5,0.8660254037844387,-0.4999999999999998
2016-05-01,98873.535,1719.614041,85828.92,37.7902386,13044.615,-7.051093053,0.16666667,14.4,17.0,9.0,9.8,1,0,2016,5,1,6,0.49999999999999994,-0.8660254037844387
2016-05-02,116969.63,2014.952523,116969.63,37.34851758,0.0,0.0,0.0,9.0,18.4,12.3,0.4,1,0,2016,5,2,0,0.49999999999999994,-0.8660254037844387
2016-05-03,119014.445,1200.005484,100551.01,32.74097337,18463.435,-34.92899729,0.20833333,12.3,20.1,8.8,0.0,1,0,2016,5,3,1,0.49999999999999994,-0.8660254037844387
2016-05-04,124525.185,2576.319808,124525.185,47.7538426,0.0,0.0,0.0,9.8,18.2,11.8,0.2,1,0,2016,5,4,2,0.49999999999999994,-0.8660254037844387
2016-05-05,118192.055,1469.180048,111978.51,30.01341941,6213.545,-22.8890344,0.0625,12.6,20.5,12.3,0.0,1,0,2016,5,5,3,0.49999999999999994,-0.8660254037844387
2016-05-06,120421.32,3469.905202,120421.32,64.31705658,0.0,0.0,0.0,15.9,24.7,13.2,0.0,1,0,2016,5,6,4,0.49999999999999994,-0.8660254037844387
2016-05-07,106052.64,2515.52796,106052.64,46.62702428,0.0,0.0,0.0,11.4,25.7,12.6,0.0,1,0,2016,5,7,5,0.49999999999999994,-0.8660254037844387
2016-05-08,103487.28,3190.60906,103487.28,59.14011232,0.0,0.0,0.0,15.5,20.4,3.5,5.4,1,0,2016,5,8,6,0.49999999999999994,-0.8660254037844387
2016-05-09,119781.135,5438.917603,119781.135,100.8140427,0.0,0.0,0.0,15.4,22.2,6.7,0.8,1,0,2016,5,9,0,0.49999999999999994,-0.8660254037844387
2016-05-10,119611.88,1995.076751,119611.88,36.9801066,0.0,0.0,0.0,13.7,17.2,7.6,12.0,1,0,2016,5,10,1,0.49999999999999994,-0.8660254037844387
2016-05-11,123616.28,3228.901116,123616.28,59.84988166,0.0,0.0,0.0,12.2,17.4,6.3,0.2,1,0,2016,5,11,2,0.49999999999999994,-0.8660254037844387
2016-05-12,120693.53,2902.299425,120693.53,53.79609684,0.0,0.0,0.0,14.1,21.4,6.1,0.2,1,0,2016,5,12,3,0.49999999999999994,-0.8660254037844387
2016-05-13,118800.07,2825.121507,118800.07,52.36555156,0.0,0.0,0.0,15.9,21.6,9.9,0.0,1,0,2016,5,13,4,0.49999999999999994,-0.8660254037844387
2016-05-14,101945.995,1525.6395,101945.995,28.27876737,0.0,0.0,0.0,14.5,21.7,12.6,0.0,1,0,2016,5,14,5,0.49999999999999994,-0.8660254037844387
2016-05-15,99697.62,2000.27939,99697.62,37.07654106,0.0,0.0,0.0,15.0,22.0,6.7,0.0,1,0,2016,5,15,6,0.49999999999999994,-0.8660254037844387
2016-05-16,121182.695,2261.409373,121182.695,41.91676316,0.0,0.0,0.0,7.7,19.6,8.9,0.0,1,0,2016,5,16,0,0.49999999999999994,-0.8660254037844387
2016-05-17,124209.405,3686.582967,124209.405,68.33332655,0.0,0.0,0.0,11.4,17.1,5.4,0.2,1,0,2016,5,17,1,0.49999999999999994,-0.8660254037844387
2016-05-18,124352.215,3808.267251,124352.215,70.58882764,0.0,0.0,0.0,13.0,19.3,7.2,0.0,1,0,2016,5,18,2,0.49999999999999994,-0.8660254037844387
2016-05-19,124392.29,2395.56118,117315.78,51.1265511,7076.51,-67.05505951,0.0625,14.6,18.4,2.2,0.0,1,0,2016,5,19,3,0.49999999999999994,-0.8660254037844387
2016-05-20,127705.84,4304.989204,127705.84,79.7959074,0.0,0.0,0.0,11.6,17.4,8.3,1.8,1,0,2016,5,20,4,0.49999999999999994,-0.8660254037844387
2016-05-21,112336.78,2467.957393,112336.78,45.74527142,0.0,0.0,0.0,8.1,18.5,8.9,0.0,1,0,2016,5,21,5,0.49999999999999994,-0.8660254037844387
2016-05-22,101618.98,1305.1936,101618.98,24.19265246,0.0,0.0,0.0,9.2,22.2,8.5,0.0,1,0,2016,5,22,6,0.49999999999999994,-0.8660254037844387
2016-05-23,121424.42,582.7419543,103012.42,51.44455653,18412.0,-216.5902713,0.20833333,12.8,17.2,7.1,2.2,1,0,2016,5,23,0,0.49999999999999994,-0.8660254037844387
2016-05-24,131916.405,2439.287054,131916.405,45.21384715,0.0,0.0,0.0,10.7,15.8,7.3,1.8,1,0,2016,5,24,1,0.49999999999999994,-0.8660254037844387
2016-05-25,132170.05,3574.647954,130170.27,67.29534779,1999.78,-1.23,0.020833334,7.6,15.6,4.9,0.0,1,0,2016,5,25,2,0.49999999999999994,-0.8660254037844387
2016-05-26,137080.875,5363.969748,137080.875,99.42483313,0.0,0.0,0.0,10.3,12.5,3.1,12.4,1,0,2016,5,26,3,0.49999999999999994,-0.8660254037844387
2016-05-27,134317.62,3679.03547,134317.62,68.19342854,0.0,0.0,0.0,9.2,14.4,8.0,4.8,1,0,2016,5,27,4,0.49999999999999994,-0.8660254037844387
2016-05-28,119938.795,4423.367761,119938.795,81.99013458,0.0,0.0,0.0,5.7,13.2,6.2,0.6,1,0,2016,5,28,5,0.49999999999999994,-0.8660254037844387
2016-05-29,118751.965,3707.199824,118751.965,68.71547404,0.0,0.0,0.0,8.7,13.9,6.5,4.2,1,0,2016,5,29,6,0.49999999999999994,-0.8660254037844387
2016-05-30,134983.955,6246.583141,134983.955,115.7846736,0.0,0.0,0.0,7.2,15.4,9.5,0.0,1,0,2016,5,30,0,0.49999999999999994,-0.8660254037844387
2016-05-31,140402.15,8441.271787,140402.15,156.4647226,0.0,0.0,0.0,3.6,17.4,9.5,0.0,1,0,2016,5,31,1,0.49999999999999994,-0.8660254037844387
2016-06-01,141195.03,9109.60636,141195.03,168.8527592,0.0,0.0,0.0,4.8,17.0,8.2,0.0,1,0,2016,6,1,2,1.2246467991473532e-16,-1.0
2016-06-03,137717.255,9487.357282,137717.255,175.8546299,0.0,0.0,0.0,6.8,14.1,8.5,0.0,1,0,2016,6,3,4,1.2246467991473532e-16,-1.0
2016-06-04,122764.33,6838.160985,122764.33,126.7499719,0.0,0.0,0.0,9.8,13.4,3.7,6.2,1,0,2016,6,4,5,1.2246467991473532e-16,-1.0
2016-06-05,116052.805,6624.454552,116052.805,122.7887776,0.0,0.0,0.0,10.5,14.1,3.3,3.4,1,0,2016,6,5,6,1.2246467991473532e-16,-1.0
2016-06-06,134829.755,5796.690775,134829.755,107.4456121,0.0,0.0,0.0,8.9,14.5,7.1,1.4,1,0,2016,6,6,0,1.2246467991473532e-16,-1.0
2016-06-07,135306.005,4765.239649,135306.005,88.32696291,0.0,0.0,0.0,10.5,15.3,4.7,0.0,1,0,2016,6,7,1,1.2246467991473532e-16,-1.0
2016-06-08,137305.355,4926.479868,137305.355,91.3156602,0.0,0.0,0.0,9.7,14.7,4.7,1.2,1,0,2016,6,8,2,1.2246467991473532e-16,-1.0
2016-06-09,132859.305,2710.392536,132859.305,50.23897194,0.0,0.0,0.0,10.8,17.5,6.0,1.4,1,0,2016,6,9,3,1.2246467991473532e-16,-1.0
2016-06-10,132209.515,2558.621844,132209.515,47.42579878,0.0,0.0,0.0,10.4,15.8,6.6,0.0,1,0,2016,6,10,4,1.2246467991473532e-16,-1.0
2016-06-11,120753.43,2999.132809,120753.43,55.59096958,0.0,0.0,0.0,9.0,13.5,6.5,3.0,1,0,2016,6,11,5,1.2246467991473532e-16,-1.0
2016-06-12,122771.53,4165.764787,122771.53,77.21528799,0.0,0.0,0.0,5.0,13.8,7.3,0.6,1,0,2016,6,12,6,1.2246467991473532e-16,-1.0
2016-06-13,122106.95,5128.744591,122106.95,95.06477463,0.0,0.0,0.0,3.8,13.4,9.0,0.0,1,1,2016,6,13,0,1.2246467991473532e-16,-1.0
2016-06-14,138466.56,4901.093645,138466.56,90.84510926,0.0,0.0,0.0,8.6,15.6,8.3,0.0,1,0,2016,6,14,1,1.2246467991473532e-16,-1.0
2016-06-15,140904.59,4985.856463,140904.59,92.41624585,0.0,0.0,0.0,6.0,17.9,9.2,0.0,1,0,2016,6,15,2,1.2246467991473532e-16,-1.0
2016-06-16,140741.165,4851.677586,140741.165,89.92914895,0.0,0.0,0.0,7.8,14.3,5.1,0.0,1,0,2016,6,16,3,1.2246467991473532e-16,-1.0
2016-06-17,138023.11,5371.99974,138023.11,99.57367451,0.0,0.0,0.0,9.3,15.1,3.5,4.2,1,0,2016,6,17,4,1.2246467991473532e-16,-1.0
2016-06-18,123162.185,3395.29017,123162.185,62.93401613,0.0,0.0,0.0,10.0,12.7,5.3,8.6,1,0,2016,6,18,5,1.2246467991473532e-16,-1.0
2016-06-19,119662.165,4282.811134,119662.165,79.38482177,0.0,0.0,0.0,7.3,13.5,7.2,0.4,1,0,2016,6,19,6,1.2246467991473532e-16,-1.0
2016-06-20,134435.115,6197.510457,134435.115,114.875078,0.0,0.0,0.0,9.1,13.2,3.4,3.6,1,0,2016,6,20,0,1.2246467991473532e-16,-1.0
2016-06-21,137511.315,3353.249523,137511.315,62.15476411,0.0,0.0,0.0,10.4,14.7,7.0,3.2,1,0,2016,6,21,1,1.2246467991473532e-16,-1.0
2016-06-22,133813.285,3170.050131,133813.285,58.75903858,0.0,0.0,0.0,11.2,15.4,6.6,0.0,1,0,2016,6,22,2,1.2246467991473532e-16,-1.0
2016-06-23,136740.005,4225.308981,136740.005,78.31898019,0.0,0.0,0.0,10.4,14.8,7.2,0.6,1,0,2016,6,23,3,1.2246467991473532e-16,-1.0
2016-06-24,144658.38,3665.28187,144658.38,67.9384962,0.0,0.0,0.0,6.9,10.7,5.8,13.8,0,0,2016,6,24,4,1.2246467991473532e-16,-1.0
2016-06-25,131730.835,5382.22738,131730.835,99.7632508,0.0,0.0,0.0,5.6,12.7,8.8,2.0,0,0,2016,6,25,5,1.2246467991473532e-16,-1.0
2016-06-26,126455.935,6497.797378,126455.935,120.4411006,0.0,0.0,0.0,3.0,11.1,7.7,0.2,0,0,2016,6,26,6,1.2246467991473532e-16,-1.0
2016-06-27,148639.995,6870.349478,148639.995,127.3466076,0.0,0.0,0.0,4.8,10.6,4.7,0.2,0,0,2016,6,27,0,1.2246467991473532e-16,-1.0
2016-06-28,142146.31,5949.627055,142146.31,110.2803903,0.0,0.0,0.0,5.0,17.0,7.8,0.2,0,0,2016,6,28,1,1.2246467991473532e-16,-1.0
2016-06-29,136071.965,4322.756864,136071.965,80.12524308,0.0,0.0,0.0,8.9,15.8,8.9,0.2,0,0,2016,6,29,2,1.2246467991473532e-16,-1.0
2016-06-30,141078.46,6210.610461,141078.46,115.1178955,0.0,0.0,0.0,10.3,11.7,5.6,0.0,0,0,2016,6,30,3,1.2246467991473532e-16,-1.0
2016-07-01,136676.715,6350.564983,136676.715,117.7120479,0.0,0.0,0.0,7.3,14.1,7.1,6.4,0,0,2016,7,1,4,-0.4999999999999997,-0.8660254037844388
2016-07-02,118683.565,4880.129458,118683.565,90.45652378,0.0,0.0,0.0,9.9,16.5,6.7,0.2,0,0,2016,7,2,5,-0.4999999999999997,-0.8660254037844388
2016-07-03,112556.405,3700.812961,112556.405,68.59708917,0.0,0.0,0.0,10.9,16.7,7.8,0.0,0,0,2016,7,3,6,-0.4999999999999997,-0.8660254037844388
2016-07-04,135712.245,6697.184976,135712.245,124.1368856,0.0,0.0,0.0,10.4,12.7,3.6,0.0,0,0,2016,7,4,0,-0.4999999999999997,-0.8660254037844388
2016-07-05,142401.795,7940.775981,142401.795,147.1876919,0.0,0.0,0.0,8.2,12.8,1.8,0.6,0,0,2016,7,5,1,-0.4999999999999997,-0.8660254037844388
2016-07-06,134056.095,6294.999921,134056.095,116.6821116,0.0,0.0,0.0,9.8,13.0,4.6,22.6,0,0,2016,7,6,2,-0.4999999999999997,-0.8660254037844388
2016-07-07,138768.045,9544.404355,138768.045,176.9120362,0.0,0.0,0.0,10.5,13.7,4.1,3.8,0,0,2016,7,7,3,-0.4999999999999997,-0.8660254037844388
2016-07-08,136690.05,6195.84475,136690.05,114.844203,0.0,0.0,0.0,9.7,15.3,7.4,0.8,0,0,2016,7,8,4,-0.4999999999999997,-0.8660254037844388
2016-07-09,122369.535,5694.34568,122369.535,105.5485761,0.0,0.0,0.0,5.3,15.2,9.5,0.2,0,0,2016,7,9,5,-0.4999999999999997,-0.8660254037844388
2016-07-10,119218.23,1951.221105,119218.23,36.16721233,0.0,0.0,0.0,6.5,14.2,3.6,0.0,0,0,2016,7,10,6,-0.4999999999999997,-0.8660254037844388
2016-07-11,128207.125,2420.093418,128207.125,44.85808004,0.0,0.0,0.0,8.3,16.0,7.6,3.6,0,0,2016,7,11,0,-0.4999999999999997,-0.8660254037844388
2016-07-12,137582.195,2652.154254,132525.93,56.6397769,5056.265,-146.9007574,0.041666668,10.7,13.7,8.1,0.0,1,0,2016,7,12,1,-0.4999999999999997,-0.8660254037844388
2016-07-13,145728.26,3556.112358,145728.26,65.91496492,0.0,0.0,0.0,4.5,12.0,9.0,0.4,1,0,2016,7,13,2,-0.4999999999999997,-0.8660254037844388
2016-07-14,144103.705,4106.536569,144103.705,76.11745262,0.0,0.0,0.0,6.6,14.0,7.8,1.0,1,0,2016,7,14,3,-0.4999999999999997,-0.8660254037844388
2016-07-15,141166.85,4289.435046,141166.85,79.50760048,0.0,0.0,0.0,8.8,14.1,7.2,0.0,1,0,2016,7,15,4,-0.4999999999999997,-0.8660254037844388
2016-07-16,120659.15,3975.813893,120659.15,73.69441877,0.0,0.0,0.0,7.8,13.7,10.2,0.0,1,0,2016,7,16,5,-0.4999999999999997,-0.8660254037844388
2016-07-17,113418.125,2632.134466,113418.125,48.7884053,0.0,0.0,0.0,3.1,16.1,10.3,0.0,1,0,2016,7,17,6,-0.4999999999999997,-0.8660254037844388
2016-07-18,127367.015,2367.947434,127367.015,43.8915187,0.0,0.0,0.0,9.6,17.7,8.8,0.0,1,0,2016,7,18,0,-0.4999999999999997,-0.8660254037844388
2016-07-19,137028.05,2668.031959,137028.05,49.45378979,0.0,0.0,0.0,12.6,16.0,5.7,0.0,1,0,2016,7,19,1,-0.4999999999999997,-0.8660254037844388
2016-07-20,136850.14,2823.287227,136850.14,52.33155194,0.0,0.0,0.0,9.8,16.1,9.2,1.8,1,0,2016,7,20,2,-0.4999999999999997,-0.8660254037844388
2016-07-21,136127.125,2423.786447,136127.125,44.92653284,0.0,0.0,0.0,6.9,18.1,7.4,1.8,1,0,2016,7,21,3,-0.4999999999999997,-0.8660254037844388
2016-07-22,128777.82,1137.898233,119021.91,23.66098386,9755.91,-10.25326347,0.104166664,9.2,18.3,5.1,7.8,1,0,2016,7,22,4,-0.4999999999999997,-0.8660254037844388
2016-07-23,119888.575,3383.16603,114203.225,66.43652233,5685.35,-12.16073934,0.0625,7.5,11.6,9.0,2.8,1,0,2016,7,23,5,-0.4999999999999997,-0.8660254037844388
2016-07-24,120126.905,2817.64711,120126.905,52.22700853,0.0,0.0,0.0,4.7,11.4,10.3,0.8,1,0,2016,7,24,6,-0.4999999999999997,-0.8660254037844388
2016-07-25,138134.635,2049.031068,138134.635,37.98018661,0.0,0.0,0.0,6.3,14.3,7.5,0.0,1,0,2016,7,25,0,-0.4999999999999997,-0.8660254037844388
2016-07-26,146465.69,2588.048719,146465.69,47.97124596,0.0,0.0,0.0,6.5,11.0,7.2,4.8,1,0,2016,7,26,1,-0.4999999999999997,-0.8660254037844388
2016-07-27,143209.755,1963.643117,143209.755,36.39746278,0.0,0.0,0.0,7.5,12.9,6.9,0.4,1,0,2016,7,27,2,-0.4999999999999997,-0.8660254037844388
