dae,demand,rrp,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,year,month,day,weekday,month_sin,month_cos,fr_RRP
,135437.85,6243.37831,135437.85,6243.37831,0.0,0.0,0.0,8.2,12.0,3.8,15.4,1,0,,,,,,,62.4337831
,136149.125,8044.940042,136149.125,8044.940042,0.0,0.0,0.0,8.4,12.9,7.9,3.2,1,0,,,,,,,80.44940042
,137844.815,8415.570361,137844.815,8415.570361,0.0,0.0,0.0,8.6,13.0,5.7,0.0,1,0,,,,,,,84.15570361
,134971.775,8766.443122,134971.775,8766.443122,0.0,0.0,0.0,10.2,14.8,7.9,0.0,1,0,,,,,,,87.66443122
,132003.44,7509.884032,132003.44,7509.884032,0.0,0.0,0.0,11.7,16.6,8.0,0.0,1,0,,,,,,,75.09884032
,117243.63,5525.34782,117243.63,5525.34782,0.0,0.0,0.0,6.7,18.7,9.3,0.0,1,0,,,,,,,55.2534782
,110669.42,3752.832457,110669.42,3752.832457,0.0,0.0,0.0,7.8,18.0,8.0,0.0,1,0,,,,,,,37.52832457
,108133.03,2561.970805,100717.38,2561.970805,7415.65,0.0,0.083333336,12.0,19.2,7.6,3.0,1,1,,,,,,,25.61970805
,122760.92,3942.562508,122760.92,3942.562508,0.0,0.0,0.0,9.6,17.9,9.2,0.0,1,0,,,,,,,39.42562508
,128127.75,4628.515629,128127.75,4628.515629,0.0,0.0,0.0,11.9,16.5,1.3,0.6,1,0,,,,,,,46.28515629
,128535.19,4289.901763,128535.19,4289.901763,0.0,0.0,0.0,8.8,17.4,8.9,2.6,1,0,,,,,,,42.89901763
,128153.195,4675.062294,128153.195,4675.062294,0.0,0.0,0.0,10.0,17.3,7.0,2.2,1,0,,,,,,,46.75062294
,121097.845,5634.098323,121097.845,5634.098323,0.0,0.0,0.0,9.0,15.2,6.4,2.6,1,0,,,,,,,56.34098323
,116811.39,6003.379788,116811.39,6003.379788,0.0,0.0,0.0,8.6,16.7,7.5,0.0,1,0,,,,,,,60.03379788
,129972.915,5866.884237,129972.915,5866.884237,0.0,0.0,0.0,6.3,17.9,8.6,3.4,1,0,,,,,,,58.66884237
,137922.22,5470.28065,137922.22,5470.28065,0.0,0.0,0.0,8.0,13.7,5.2,0.0,1,0,,,,,,,54.7028065
,144737.12,8471.554911,144737.12,8471.554911,0.0,0.0,0.0,6.6,11.9,7.0,0.8,1,0,,,,,,,84.71554911
,148609.595,7659.79866,148609.595,7659.79866,0.0,0.0,0.0,6.4,11.3,6.4,1.6,1,0,,,,,,,76.5979866
,144504.33,6679.533947,144504.33,6679.533947,0.0,0.0,0.0,6.5,12.6,8.5,3.0,1,0,,,,,,,66.79533947
,132829.29,6021.35203,132829.29,6021.35203,0.0,0.0,0.0,6.8,11.8,7.3,0.4,1,0,,,,,,,60.2135203
,133525.32,6884.122655,133525.32,6884.122655,0.0,0.0,0.0,3.6,9.6,5.9,1.2,1,0,,,,,,,68.84122655
,146856.8,6340.147929,146856.8,6340.147929,0.0,0.0,0.0,4.2,16.0,9.0,0.0,1,0,,,,,,,63.40147929
,145807.25,6692.566439,145807.25,6692.566439,0.0,0.0,0.0,3.5,17.0,8.9,0.0,1,0,,,,,,,66.92566439
,139351.56,5729.443602,139351.56,5729.443602,0.0,0.0,0.0,4.6,18.0,9.2,0.2,1,0,,,,,,,57.29443602
,131023.66,4190.357433,131023.66,4190.357433,0.0,0.0,0.0,5.9,17.5,9.2,0.0,1,0,,,,,,,41.90357433
,123546.62,3334.927662,123546.62,3334.927662,0.0,0.0,0.0,10.7,19.5,9.2,0.0,0,0,,,,,,,33.34927662
,117924.13,2854.624203,114149.88,2854.624203,3774.25,0.0,0.041666668,13.0,17.6,2.6,0.8,0,0,,,,,,,28.54624203
,116150.915,2800.067036,116150.915,2800.067036,0.0,0.0,0.0,8.1,14.5,8.5,6.4,0,0,,,,,,,28.00067036
,130565.58,3625.195316,128574.055,3625.195316,1991.525,0.0,0.020833334,9.5,14.1,8.3,0.0,0,0,,,,,,,36.25195316
,135866.75,5023.320878,135866.75,5023.320878,0.0,0.0,0.0,8.6,15.9,6.6,0.0,0,0,,,,,,,50.23320878
,137327.7,5248.68759,137327.7,5248.68759,0.0,0.0,0.0,8.2,13.7,7.5,0.0,0,0,,,,,,,52.4868759
,135182.725,4634.401173,135182.725,4634.401173,0.0,0.0,0.0,5.3,13.5,6.9,0.0,0,0,,,,,,,46.34401173
,132774.295,4246.893613,132774.295,4246.893613,0.0,0.0,0.0,3.5,19.1,9.0,0.0,0,0,,,,,,,42.46893613
,114660.9,3506.367174,114660.9,3506.367174,0.0,0.0,0.0,6.0,19.4,9.3,0.0,0,0,,,,,,,35.06367174
,114469.88,4733.960715,114469.88,4733.960715,0.0,0.0,0.0,9.0,18.2,6.1,0.2,0,0,,,,,,,47.33960715
,127307.26,5499.888041,127307.26,5499.888041,0.0,0.0,0.0,11.0,16.0,8.2,5.2,0,0,,,,,,,54.99888041
,133803.985,6749.092747,133803.985,6749.092747,0.0,0.0,0.0,6.8,15.0,7.2,0.2,0,0,,,,,,,67.49092747
,127092.715,4573.91849,125075.01,4573.91849,2017.705,0.0,0.020833334,9.5,15.4,6.7,0.2,0,0,,,,,,,45.7391849
,133131.52,4813.2952,133131.52,4813.2952,0.0,0.0,0.0,7.8,14.3,4.6,6.4,0,0,,,,,,,48.132952
,128384.14,4907.815288,128384.14,4907.815288,0.0,0.0,0.0,10.1,15.7,6.2,2.4,0,0,,,,,,,49.07815288
,123954.31,4434.154211,123954.31,4434.154211,0.0,0.0,0.0,7.0,12.0,8.3,4.4,0,0,,,,,,,44.34154211
,123740.265,4412.300557,123740.265,4412.300557,0.0,0.0,0.0,7.1,13.1,3.8,0.8,0,0,,,,,,,44.12300557
,131739.2,4977.96613,131739.2,4977.96613,0.0,0.0,0.0,8.9,14.3,7.6,4.4,0,0,,,,,,,49.7796613
,132941.77,6182.694272,132941.77,6182.694272,0.0,0.0,0.0,9.9,13.9,6.4,1.8,1,0,,,,,,,61.82694272
,135339.82,4938.900574,135339.82,4938.900574,0.0,0.0,0.0,9.7,13.7,3.6,0.0,1,0,,,,,,,49.38900574
,134119.14,4635.323513,134119.14,4635.323513,0.0,0.0,0.0,9.0,14.3,7.9,0.4,1,0,,,,,,,46.35323513
,132101.86,5479.874051,132101.86,5479.874051,0.0,0.0,0.0,7.5,15.7,9.6,1.6,1,0,,,,,,,54.79874051
,111288.905,2833.741008,103392.82,2833.741008,7896.085,0.0,0.083333336,8.0,17.1,10.3,0.0,1,0,,,,,,,28.33741008
,111293.15,3245.448054,111293.15,3245.448054,0.0,0.0,0.0,11.3,16.6,8.1,0.0,1,0,,,,,,,32.45448054
,123618.42,3484.37926,114666.04,3484.37926,8952.38,0.0,0.083333336,7.9,15.6,10.6,0.0,1,0,,,,,,,34.8437926
,129008.62,3769.205735,129008.62,3769.205735,0.0,0.0,0.0,9.9,15.2,8.2,1.6,1,0,,,,,,,37.69205735
,135782.545,4707.477347,135782.545,4707.477347,0.0,0.0,0.0,7.0,14.4,7.8,8.0,1,0,,,,,,,47.07477347
,132940.63,4535.911536,132940.63,4535.911536,0.0,0.0,0.0,9.2,14.8,5.2,0.0,1,0,,,,,,,45.35911536
,136493.13,5137.832103,124212.345,5137.832103,12280.785,0.0,0.125,11.0,14.0,5.9,0.0,1,0,,,,,,,51.37832103
,121958.69,5091.578033,121958.69,5091.578033,0.0,0.0,0.0,9.8,15.3,8.7,6.8,1,0,,,,,,,50.91578033
,118413.135,4624.166341,118413.135,4624.166341,0.0,0.0,0.0,6.6,15.1,10.2,0.0,1,0,,,,,,,46.24166341
,133205.18,5172.388963,133205.18,5172.388963,0.0,0.0,0.0,8.9,14.6,9.9,0.0,1,0,,,,,,,51.72388963
,138858.045,5959.859705,138858.045,5959.859705,0.0,0.0,0.0,7.9,12.5,8.7,0.8,1,0,,,,,,,59.59859705
,140275.83,8268.746523,140275.83,8268.746523,0.0,0.0,0.0,3.0,12.5,11.3,0.0,1,0,,,,,,,82.68746523
,137651.135,5339.269949,137651.135,5339.269949,0.0,0.0,0.0,5.8,13.8,8.6,0.0,1,0,,,,,,,53.39269949
,135633.89,5749.355292,135633.89,5749.355292,0.0,0.0,0.0,9.7,12.7,7.4,0.4,1,0,,,,,,,57.49355292
,119933.7,6556.670636,119933.7,6556.670636,0.0,0.0,0.0,10.0,13.9,6.2,0.0,1,0,,,,,,,65.56670636
,120350.215,6899.189114,120350.215,6899.189114,0.0,0.0,0.0,9.2,13.1,7.2,1.0,1,0,,,,,,,68.99189114
,125652.055,5853.409042,125652.055,5853.409042,0.0,0.0,0.0,10.0,15.8,10.7,0.0,1,0,,,,,,,58.53409042
,132120.39,4824.630086,132120.39,4824.630086,0.0,0.0,0.0,9.1,13.5,4.5,0.4,1,0,,,,,,,48.24630086
,136315.38,6973.713452,136315.38,6973.713452,0.0,0.0,0.0,9.3,14.1,7.5,0.0,1,0,,,,,,,69.73713452
,133004.73,5149.753836,133004.73,5149.753836,0.0,0.0,0.0,6.7,13.9,9.6,10.8,1,0,,,,,,,51.49753836
,142555.105,6471.706125,142555.105,6471.706125,0.0,0.0,0.0,7.8,10.1,7.3,2.0,1,0,,,,,,,64.71706125
,128554.605,5107.382234,128554.605,5107.382234,0.0,0.0,0.0,5.2,12.5,6.6,4.2,1,0,,,,,,,51.07382234
,121028.325,5292.554019,121028.325,5292.554019,0.0,0.0,0.0,4.8,12.9,11.4,6.0,1,0,,,,,,,52.92554019
,136683.4,8813.360301,136683.4,8813.360301,0.0,0.0,0.0,6.3,12.0,9.9,8.8,1,0,,,,,,,88.13360301
,134681.435,6681.823071,134681.435,6681.823071,0.0,0.0,0.0,9.1,13.8,6.7,0.2,1,0,,,,,,,66.81823071
,128119.715,4119.135418,128119.715,4119.135418,0.0,0.0,0.0,7.3,16.2,10.5,0.0,1,0,,,,,,,41.19135418
,129781.155,5395.625393,129781.155,5395.625393,0.0,0.0,0.0,10.6,16.9,6.3,0.0,1,0,,,,,,,53.95625393
,115460.6,4072.761748,115460.6,4072.761748,0.0,0.0,0.0,7.0,16.5,13.4,3.8,1,0,,,,,,,40.72761748
,110816.375,2806.721381,106868.375,2806.721381,3948.0,0.0,0.041666668,8.8,19.4,9.3,0.0,1,0,,,,,,,28.06721381
,131067.25,4408.989582,131067.25,4408.989582,0.0,0.0,0.0,5.8,12.3,12.8,4.0,1,0,,,,,,,44.08989582
,131438.55,3340.937233,131438.55,3340.937233,0.0,0.0,0.0,7.6,17.0,7.2,0.4,1,0,,,,,,,33.40937233
,120747.08,2934.172193,108231.375,2934.172193,12515.705,0.0,0.125,11.5,16.6,11.5,0.2,1,0,,,,,,,29.34172193
,127697.99,4809.057013,115725.605,4809.057013,11972.385,0.0,0.125,9.6,13.0,11.3,1.6,1,0,,,,,,,48.09057013
,126763.365,4914.787334,124541.72,4914.787334,2221.645,0.0,0.020833334,3.8,15.1,14.5,0.0,1,0,,,,,,,49.14787334
,107303.475,2975.337042,101567.635,2975.337042,5735.84,0.0,0.0625,7.9,18.0,13.0,0.0,1,0,,,,,,,29.75337042
,113980.3,6436.536757,113980.3,6436.536757,0.0,0.0,0.0,6.5,12.9,13.9,1.2,1,0,,,,,,,64.36536757
,132704.365,7670.870514,132704.365,7670.870514,0.0,0.0,0.0,5.3,14.4,14.7,0.0,1,0,,,,,,,76.70870514
,130964.885,7073.245278,130964.885,7073.245278,0.0,0.0,0.0,4.2,15.3,12.9,0.0,1,0,,,,,,,70.73245278
,137660.94,7603.82204,137660.94,7603.82204,0.0,0.0,0.0,8.3,13.4,5.0,0.0,1,0,,,,,,,76.0382204
,134233.345,7296.568119,134233.345,7296.568119,0.0,0.0,0.0,6.1,13.0,13.2,6.2,1,0,,,,,,,72.96568119
,107616.03,4280.781352,93611.49,4280.781352,14004.54,0.0,0.16666667,5.0,18.2,15.8,0.0,1,0,,,,,,,42.80781352
,106779.475,4073.912406,99421.01,4073.912406,7358.465,0.0,0.083333336,11.1,19.6,9.4,0.0,1,0,,,,,,,40.73912406
,121697.38,5000.684247,121697.38,5000.684247,0.0,0.0,0.0,10.2,17.6,13.8,2.4,1,0,,,,,,,50.00684247
,118871.215,6198.113697,118871.215,6198.113697,0.0,0.0,0.0,9.2,19.6,16.4,0.6,1,0,,,,,,,61.98113697
,122652.81,7790.025791,122652.81,7790.025791,0.0,0.0,0.0,8.2,18.7,15.1,0.0,1,0,,,,,,,77.90025791
,120223.175,5359.686675,120223.175,5359.686675,0.0,0.0,0.0,8.7,21.2,14.8,3.4,1,0,,,,,,,53.59686675
,122222.69,3667.130089,122222.69,3667.130089,0.0,0.0,0.0,11.3,16.0,10.4,2.0,1,0,,,,,,,36.67130089
,115200.19,3963.596604,115200.19,3963.596604,0.0,0.0,0.0,8.8,12.9,11.3,1.0,1,0,,,,,,,39.63596604
,116999.07,3527.05888,114676.565,3527.05888,2322.505,0.0,0.020833334,8.2,15.1,9.5,0.6,1,0,,,,,,,35.2705888
,130448.115,4996.52362,130448.115,4996.52362,0.0,0.0,0.0,6.8,12.8,14.4,5.6,1,0,,,,,,,49.9652362
,131665.015,8094.008507,131665.015,8094.008507,0.0,0.0,0.0,7.7,14.8,16.1,2.6,1,0,,,,,,,80.94008507
,121100.045,4480.6634,121100.045,4480.6634,0.0,0.0,0.0,5.0,20.8,17.8,0.0,1,0,,,,,,,44.806634
,118723.07,4128.611091,116837.755,4128.611091,1885.315,0.0,0.020833334,11.1,20.8,11.8,0.0,1,0,,,,,,,41.28611091
,120349.015,5838.146558,120349.015,5838.146558,0.0,0.0,0.0,7.7,18.6,14.0,0.0,1,0,,,,,,,58.38146558
,103500.955,5743.573771,103500.955,5743.573771,0.0,0.0,0.0,9.3,20.0,18.3,0.0,1,0,,,,,,,57.43573771
,105149.02,4727.642546,105149.02,4727.642546,0.0,0.0,0.0,12.4,21.8,8.4,1.6,1,0,,,,,,,47.27642546
,119362.235,7416.363894,119362.235,7416.363894,0.0,0.0,0.0,9.7,12.8,17.7,13.0,1,0,,,,,,,74.16363894
,124129.44,8070.875545,124129.44,8070.875545,0.0,0.0,0.0,3.6,14.8,19.0,0.0,1,0,,,,,,,80.70875545
,119715.705,8160.250656,119715.705,8160.250656,0.0,0.0,0.0,4.3,18.9,19.2,0.0,1,0,,,,,,,81.60250656
,108102.56,4447.543127,108102.56,4447.543127,0.0,0.0,0.0,8.2,24.0,19.4,0.0,1,0,,,,,,,44.47543127
,107222.345,5733.768972,107222.345,5733.768972,0.0,0.0,0.0,15.7,26.2,14.4,0.0,0,0,,,,,,,57.33768972
,101348.35,6056.305347,101348.35,6056.305347,0.0,0.0,0.0,14.5,19.4,10.5,0.0,0,0,,,,,,,60.56305347
,102386.525,5569.313288,102386.525,5569.313288,0.0,0.0,0.0,7.9,15.5,13.6,4.6,0,0,,,,,,,55.69313288
,121862.885,5920.077752,121862.885,5920.077752,0.0,0.0,0.0,8.9,15.2,13.9,2.0,0,0,,,,,,,59.20077752
,125787.33,7996.999465,125787.33,7996.999465,0.0,0.0,0.0,8.3,15.1,13.3,1.4,0,0,,,,,,,79.96999465
,117320.175,7525.994988,117320.175,7525.994988,0.0,0.0,0.0,8.3,20.3,19.6,0.0,0,0,,,,,,,75.25994988
,106043.02,3757.129776,96907.615,3757.129776,9135.405,0.0,0.104166664,12.3,18.8,7.4,0.0,0,1,,,,,,,37.57129776
,108762.31,7135.541514,108762.31,7135.541514,0.0,0.0,0.0,7.2,14.9,17.7,0.2,0,0,,,,,,,71.35541514
,104804.09,4877.151241,104804.09,4877.151241,0.0,0.0,0.0,9.1,15.8,19.0,0.0,0,0,,,,,,,48.77151241
,121770.82,5817.036653,121770.82,5817.036653,0.0,0.0,0.0,10.1,14.1,14.4,0.0,0,0,,,,,,,58.17036653
,117265.275,6549.038579,117265.275,6549.038579,0.0,0.0,0.0,4.2,20.5,21.7,0.0,0,0,,,,,,,65.49038579
,110760.825,5862.297453,110760.825,5862.297453,0.0,0.0,0.0,9.3,26.5,18.5,0.0,0,0,,,,,,,58.62297453
,109312.85,5872.129084,109312.85,5872.129084,0.0,0.0,0.0,15.1,29.7,22.0,0.0,0,0,,,,,,,58.72129084
,117512.56,7356.729616,117512.56,7356.729616,0.0,0.0,0.0,12.5,15.2,11.0,0.0,0,0,,,,,,,73.56729616
,101386.01,4750.246943,101386.01,4750.246943,0.0,0.0,0.0,7.6,24.3,17.4,1.8,0,0,,,,,,,47.50246943
,93011.345,2952.150179,86559.575,2952.150179,6451.77,0.0,0.083333336,12.9,24.8,17.4,0.0,0,0,,,,,,,29.52150179
,113296.31,6046.478377,113296.31,6046.478377,0.0,0.0,0.0,11.6,16.4,15.1,0.0,0,0,,,,,,,60.46478377
,117504.775,7049.744973,117504.775,7049.744973,0.0,0.0,0.0,9.5,14.2,17.0,2.6,1,0,,,,,,,70.49744973
,122771.82,7099.013025,122771.82,7099.013025,0.0,0.0,0.0,8.5,15.0,19.3,5.8,1,0,,,,,,,70.99013025
,123692.08,9062.582275,123692.08,9062.582275,0.0,0.0,0.0,10.2,14.7,12.6,0.2,1,0,,,,,,,90.62582275
,115250.505,6187.901821,115250.505,6187.901821,0.0,0.0,0.0,9.5,18.9,17.5,0.0,1,0,,,,,,,61.87901821
,101053.365,5023.836057,101053.365,5023.836057,0.0,0.0,0.0,8.2,20.4,20.1,0.0,1,0,,,,,,,50.23836057
,94744.7,4864.360524,94744.7,4864.360524,0.0,0.0,0.0,9.4,23.1,19.6,0.0,1,0,,,,,,,48.64360524
,110290.12,6420.794109,110290.12,6420.794109,0.0,0.0,0.0,13.6,26.7,20.2,0.2,1,0,,,,,,,64.20794109
,112052.12,6649.948672,112052.12,6649.948672,0.0,0.0,0.0,13.0,18.0,20.6,0.0,1,0,,,,,,,66.49948672
,117533.72,6276.579102,117533.72,6276.579102,0.0,0.0,0.0,13.3,20.4,11.4,0.0,1,0,,,,,,,62.76579102
,116690.04,4990.269458,116690.04,4990.269458,0.0,0.0,0.0,9.5,15.2,9.6,4.4,1,0,,,,,,,49.90269458
,109857.485,4117.373826,107709.18,4117.373826,2148.305,0.0,0.020833334,7.3,22.1,23.2,0.8,1,0,,,,,,,41.17373826
,102032.495,3615.428111,92602.27,3615.428111,9430.225,0.0,0.104166664,9.4,15.3,15.8,0.8,1,0,,,,,,,36.15428111
,102684.515,4722.41681,102684.515,4722.41681,0.0,0.0,0.0,10.0,16.4,14.7,0.8,1,0,,,,,,,47.2241681
,114502.07,6024.427512,114502.07,6024.427512,0.0,0.0,0.0,11.5,17.0,19.6,0.0,1,0,,,,,,,60.24427512
,114108.545,6012.719086,114108.545,6012.719086,0.0,0.0,0.0,11.9,19.6,23.7,0.0,1,0,,,,,,,60.12719086
,114281.615,5380.764377,114281.615,5380.764377,0.0,0.0,0.0,8.2,27.9,26.0,0.0,1,0,,,,,,,53.80764377
,115442.655,4443.866709,115442.655,4443.866709,0.0,0.0,0.0,13.0,33.8,26.1,0.2,1,0,,,,,,,44.43866709
,109130.77,3824.229005,109130.77,3824.229005,0.0,0.0,0.0,16.8,21.6,10.0,0.0,1,0,,,,,,,38.24229005
,96698.285,2419.618858,87606.39,2419.618858,9091.895,0.0,0.104166664,9.6,15.5,17.2,3.8,1,0,,,,,,,24.19618858
,102830.555,4737.254709,102830.555,4737.254709,0.0,0.0,0.0,10.3,17.0,10.1,1.2,1,0,,,,,,,47.37254709
,112634.635,5615.742222,112634.635,5615.742222,0.0,0.0,0.0,8.7,21.6,26.3,1.4,1,0,,,,,,,56.15742222
,111887.405,7024.218878,111887.405,7024.218878,0.0,0.0,0.0,9.7,30.5,27.0,0.0,1,0,,,,,,,70.24218878
,117375.73,7030.672934,117375.73,7030.672934,0.0,0.0,0.0,13.8,25.1,27.2,0.0,1,0,,,,,,,70.30672934
,121752.875,4837.137318,119910.49,4837.137318,1842.385,0.0,0.020833334,14.2,33.7,25.5,0.0,1,0,,,,,,,48.37137318
,130510.905,4872.701499,128446.34,4872.701499,2064.565,0.0,0.020833334,20.0,34.3,22.8,0.0,1,0,,,,,,,48.72701499
,105806.825,4898.60133,105806.825,4898.60133,0.0,0.0,0.0,15.8,18.9,2.2,4.2,1,0,,,,,,,48.9860133
,96867.015,3905.917461,96867.015,3905.917461,0.0,0.0,0.0,12.8,20.7,7.8,12.4,1,0,,,,,,,39.05917461
,107279.84,4267.251005,107279.84,4267.251005,0.0,0.0,0.0,9.5,16.2,11.2,1.2,1,0,,,,,,,42.67251005
,96817.0,3586.424155,92009.655,3586.424155,4807.345,0.0,0.0625,7.7,19.6,27.4,10.2,1,1,,,,,,,35.86424155
,104381.38,3153.482804,102311.48,3153.482804,2069.9,0.0,0.020833334,10.5,24.1,19.9,0.0,1,0,,,,,,,31.53482804
,115132.64,3447.280174,115132.64,3447.280174,0.0,0.0,0.0,11.5,17.7,8.3,0.0,1,0,,,,,,,34.47280174
,113954.78,4374.133365,113954.78,4374.133365,0.0,0.0,0.0,10.3,15.0,16.1,6.8,1,0,,,,,,,43.74133365
,108924.79,3802.120005,108924.79,3802.120005,0.0,0.0,0.0,7.6,14.2,9.8,6.4,1,0,,,,,,,38.02120005
,101550.045,4674.174574,101550.045,4674.174574,0.0,0.0,0.0,10.8,18.1,13.5,0.2,1,0,,,,,,,46.74174574
,106758.95,3587.207043,106758.95,3587.207043,0.0,0.0,0.0,10.0,29.6,27.4,0.0,1,0,,,,,,,35.87207043
,104303.46,3078.918186,104303.46,3078.918186,0.0,0.0,0.0,11.5,17.4,12.7,0.6,1,0,,,,,,,30.78918186
,112573.54,3480.821061,110318.825,3480.821061,2254.715,0.0,0.020833334,9.1,17.3,12.0,1.6,1,0,,,,,,,34.80821061
,109828.93,4015.836391,109828.93,4015.836391,0.0,0.0,0.0,12.1,22.4,19.7,0.8,1,0,,,,,,,40.15836391
,110954.755,3887.939054,110954.755,3887.939054,0.0,0.0,0.0,13.0,18.5,12.4,0.0,1,0,,,,,,,38.87939054
,97646.12,3624.750489,95633.09,3624.750489,2013.03,0.0,0.020833334,9.2,17.2,23.9,0.0,1,0,,,,,,,36.24750489
,96742.49,3582.920094,96742.49,3582.920094,0.0,0.0,0.0,10.8,16.2,24.1,0.0,1,0,,,,,,,35.82920094
,109148.25,3899.563808,109148.25,3899.563808,0.0,0.0,0.0,8.5,26.9,29.9,0.0,1,0,,,,,,,38.99563808
,112033.87,4421.520569,112033.87,4421.520569,0.0,0.0,0.0,11.4,18.6,27.9,0.0,1,0,,,,,,,44.21520569
,119736.125,4519.027429,119736.125,4519.027429,0.0,0.0,0.0,9.4,34.7,30.1,0.0,1,0,,,,,,,45.19027429
,109049.365,3529.030164,109049.365,3529.030164,0.0,0.0,0.0,13.6,20.0,28.3,0.0,1,0,,,,,,,35.29030164
,97245.765,2686.402095,97245.765,2686.402095,0.0,0.0,0.0,10.1,23.8,24.6,0.0,1,0,,,,,,,26.86402095
,96778.25,3277.756202,96778.25,3277.756202,0.0,0.0,0.0,11.9,23.7,30.6,0.0,1,0,,,,,,,32.77756202
,113899.3,3830.510218,113899.3,3830.510218,0.0,0.0,0.0,11.4,27.4,18.0,0.0,1,0,,,,,,,38.30510218
,107629.16,2554.564445,107629.16,2554.564445,0.0,0.0,0.0,11.4,16.4,22.2,2.0,1,0,,,,,,,25.54564445
,108417.695,3185.460216,108417.695,3185.460216,0.0,0.0,0.0,8.6,24.8,31.0,0.0,1,0,,,,,,,31.85460216
,112735.875,3787.427678,112735.875,3787.427678,0.0,0.0,0.0,11.4,21.1,30.7,0.0,1,0,,,,,,,37.87427678
,114799.91,4294.729083,114799.91,4294.729083,0.0,0.0,0.0,11.9,19.7,21.9,0.0,1,0,,,,,,,42.94729083
,98959.56,2754.619111,93762.83,2754.619111,5196.73,0.0,0.0625,10.3,18.4,26.7,8.0,1,0,,,,,,,27.54619111
,100233.98,1788.705076,98253.315,1788.705076,1980.665,0.0,0.020833334,12.2,16.8,9.8,0.0,1,0,,,,,,,17.88705076
,110609.4,1568.347138,106674.71,1568.347138,3934.69,0.0,0.041666668,9.8,15.5,18.2,3.4,1,0,,,,,,,15.68347138
,109094.04,1034.272789,91683.43,1034.272789,17410.61,0.0,0.16666667,11.0,22.2,19.2,0.4,1,0,,,,,,,10.34272789
,107400.705,2126.441848,105534.825,2126.441848,1865.88,0.0,0.020833334,12.1,23.0,20.3,0.0,1,0,,,,,,,21.26441848
,107891.69,2472.546096,92943.14,2472.546096,14948.55,0.0,0.14583333,12.3,23.9,20.4,0.0,1,0,,,,,,,24.72546096
,105028.985,2232.470383,101007.78,2232.470383,4021.205,0.0,0.041666668,13.3,20.8,18.2,0.0,1,0,,,,,,,22.32470383
,95436.3,2542.289637,92139.345,2542.289637,3296.955,0.0,0.041666668,11.2,21.0,30.3,0.0,1,0,,,,,,,25.42289637
,97577.415,2357.097694,92279.66,2357.097694,5297.755,0.0,0.0625,13.8,27.6,30.8,0.0,1,0,,,,,,,23.57097694
,109548.62,2607.736084,109548.62,2607.736084,0.0,0.0,0.0,14.3,17.2,22.2,0.0,1,0,,,,,,,26.07736084
,109060.375,3114.559686,109060.375,3114.559686,0.0,0.0,0.0,13.4,18.1,21.8,0.0,1,0,,,,,,,31.14559686
,108599.065,2246.884971,108599.065,2246.884971,0.0,0.0,0.0,13.4,18.4,22.7,0.0,1,0,,,,,,,22.46884971
,107070.61,3157.012308,107070.61,3157.012308,0.0,0.0,0.0,11.4,20.9,24.8,0.0,1,0,,,,,,,31.57012308
,101239.235,3548.035148,101239.235,3548.035148,0.0,0.0,0.0,14.1,20.1,10.4,0.0,1,0,,,,,,,35.48035148
,98723.45,2748.037288,95082.89,2748.037288,3640.56,0.0,0.041666668,15.1,21.7,16.4,0.0,1,0,,,,,,,27.48037288
,114400.065,3970.814366,114400.065,3970.814366,0.0,0.0,0.0,13.0,22.6,21.7,0.0,1,0,,,,,,,39.70814366
,123999.07,4482.386234,123999.07,4482.386234,0.0,0.0,0.0,12.6,26.3,29.5,0.0,1,0,,,,,,,44.82386234
,125050.61,3881.891968,125050.61,3881.891968,0.0,0.0,0.0,17.2,23.3,29.3,0.0,1,0,,,,,,,38.81891968
,100632.475,2424.574301,98820.475,2424.574301,1812.0,0.0,0.020833334,16.9,20.2,28.3,0.0,0,0,,,,,,,24.24574301
,90145.615,1870.916184,86802.105,1870.916184,3343.51,0.0,0.041666668,13.1,19.6,31.5,0.0,0,0,,,,,,,18.70916184
,101818.025,2546.344739,101818.025,2546.344739,0.0,0.0,0.0,12.1,20.0,29.2,0.0,0,0,,,,,,,25.46344739
,102168.93,3093.023911,102168.93,3093.023911,0.0,0.0,0.0,14.1,24.5,31.4,0.0,0,0,,,,,,,30.93023911
,98312.745,2279.778065,98312.745,2279.778065,0.0,0.0,0.0,14.0,27.9,32.0,0.0,0,1,,,,,,,22.79778065
,96120.525,2225.760481,96120.525,2225.760481,0.0,0.0,0.0,16.5,20.5,26.2,0.0,0,1,,,,,,,22.25760481
,107256.065,3027.806249,107256.065,3027.806249,0.0,0.0,0.0,13.6,23.9,31.6,0.0,0,0,,,,,,,30.27806249
,113521.685,3414.78949,113521.685,3414.78949,0.0,0.0,0.0,16.7,28.4,20.6,0.0,0,0,,,,,,,34.1478949
,118293.525,4730.696859,118293.525,4730.696859,0.0,0.0,0.0,16.8,33.2,31.9,0.0,0,0,,,,,,,47.30696859
,95410.39,2495.267557,95410.39,2495.267557,0.0,0.0,0.0,15.3,21.2,29.3,2.4,0,0,,,,,,,24.95267557
,89077.855,2747.231259,89077.855,2747.231259,0.0,0.0,0.0,11.8,24.9,31.6,0.0,0,1,,,,,,,27.47231259
