date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,Hour,DayOfWeek,Month,Year,demand_Lag_1,demand_Lag_7,Z_Score
2017-06-27,144526.62999999998,100.19934063535555,144526.62999999998,100.19934063535555,0.0,0.0,0.0,6.0,12.1,4.4,0.0,Y,N,0,1,6,2017,138040.37999999998,131996.96999999994,1.7818578192293426
2017-06-28,141351.895,98.53810322033532,141351.895,98.53810322033532,0.0,0.0,0.0,6.8,14.1,5.4,0.0,Y,N,0,2,6,2017,144526.62999999998,139814.30000000002,1.550879462722406
2017-06-29,138124.06000000006,102.52503954416048,138124.06000000006,102.52503954416048,0.0,0.0,0.0,9.2,13.7,5.0,0.0,Y,N,0,3,6,2017,141351.895,140348.57,1.3160378071588534
2017-06-30,139275.77500000002,124.68404436414008,139275.77500000002,124.68404436414008,0.0,0.0,0.0,7.1,12.3,8.4,4.4,N,N,0,4,6,2017,138124.06000000006,132029.57499999998,1.3998310175730706
2017-07-01,125949.49999999994,114.75707720117984,125949.49999999994,114.75707720117984,0.0,0.0,0.0,1.1,12.7,9.3,0.0,N,N,0,5,7,2017,139275.77500000002,122393.325,0.43027573253053697
2017-07-02,120137.45,110.1092823078898,120137.45,110.1092823078898,0.0,0.0,0.0,0.8,14.3,9.2,0.0,N,N,0,6,7,2017,125949.49999999994,118103.865,0.007419098217394676
2017-07-03,139765.32,150.61276600554413,139765.32,150.61276600554413,0.0,0.0,0.0,3.8,13.9,3.9,0.0,N,N,0,0,7,2017,120137.45,138040.37999999998,1.4354479429341434
2017-07-04,134029.805,132.54551813456715,134029.805,132.54551813456715,0.0,0.0,0.0,9.0,16.2,6.4,3.0,N,N,0,1,7,2017,139765.32,144526.62999999998,1.01815962487897
2017-07-05,134084.665,146.17612561883936,134084.665,146.17612561883936,0.0,0.0,0.0,10.1,15.8,6.5,0.0,N,N,0,2,7,2017,134029.805,141351.895,1.0221509730192002
2017-07-06,137899.71499999994,141.67937277607868,137899.71499999994,141.67937277607868,0.0,0.0,0.0,4.8,15.0,8.7,0.0,N,N,0,3,7,2017,134084.665,138124.06000000006,1.2997155505325284
2017-07-07,134078.06999999998,131.26538145425278,134078.06999999998,131.26538145425278,0.0,0.0,0.0,8.0,14.2,9.4,0.0,N,N,0,4,7,2017,137899.71499999994,139275.77500000002,1.021671152731469
2017-07-08,123687.97,129.1354110294639,123687.97,129.1354110294639,0.0,0.0,0.0,5.3,13.5,5.1,0.0,N,N,0,5,7,2017,134078.06999999998,125949.49999999994,0.2657377529539358
2017-07-09,116064.03,115.12960238413228,116064.03,115.12960238413228,0.0,0.0,0.0,7.3,14.6,7.3,0.8,N,N,0,6,7,2017,123687.97,120137.45,0.2889432302800986
2017-07-10,133132.32499999998,123.97392709809584,133132.32499999998,123.97392709809584,0.0,0.0,0.0,7.0,16.0,5.7,0.0,N,N,0,0,7,2017,116064.03,139765.32,0.9528633228575889
2017-07-11,137352.78,148.67949517803712,137352.78,148.67949517803712,0.0,0.0,0.0,6.9,14.3,9.7,0.4,N,N,0,1,7,2017,133132.32499999998,134029.805,1.2599232064735415
2017-07-12,138152.10499999998,117.95324231976058,138152.10499999998,117.95324231976058,0.0,0.0,0.0,3.2,15.1,9.8,0.0,N,N,0,2,7,2017,137352.78,134084.665,1.3180782256530648
2017-07-13,134622.38999999998,106.1487634293226,134622.38999999998,106.1487634293226,0.0,0.0,0.0,4.8,13.3,5.5,0.0,N,N,0,3,7,2017,138152.10499999998,137899.71499999994,1.0612732420440756
2017-07-14,131387.745,111.39498260777668,131387.745,111.39498260777668,0.0,0.0,0.0,9.9,15.9,8.6,2.0,N,N,0,4,7,2017,134622.38999999998,134078.06999999998,0.8259361238331443
2017-07-15,124486.69500000002,136.10655167686795,124486.69500000002,136.10655167686795,0.0,0.0,0.0,4.5,12.0,9.4,0.0,N,N,0,5,7,2017,131387.745,123687.97,0.3238491190367769
2017-07-16,119927.64,102.14913729061956,119927.64,102.14913729061956,0.0,0.0,0.0,3.0,12.5,7.8,0.0,N,N,0,6,7,2017,124486.69500000002,116064.03,0.007845662141728223
2017-07-17,131868.24,99.85163752773224,131868.24,99.85163752773224,0.0,0.0,0.0,5.7,15.3,6.3,0.0,N,N,0,0,7,2017,119927.64,133132.32499999998,0.8608946149858862
2017-07-18,136121.83500000002,109.99697292319048,136121.83500000002,109.99697292319048,0.0,0.0,0.0,9.7,14.5,5.8,0.2,Y,N,0,1,7,2017,131868.24,137352.78,1.170365604642073
2017-07-19,133906.25999999998,109.56055037680844,133906.25999999998,109.56055037680844,0.0,0.0,0.0,8.9,13.2,7.7,5.0,Y,N,0,2,7,2017,136121.83500000002,138152.10499999998,1.0091710884957277
2017-07-20,139316.28999999998,133.73650103193248,139316.28999999998,133.73650103193248,0.0,0.0,0.0,7.9,10.7,5.9,0.6,Y,N,0,3,7,2017,133906.25999999998,134622.38999999998,1.40277869292672
2017-07-21,140073.895,130.19271093625264,140073.895,130.19271093625264,0.0,0.0,0.0,3.3,13.8,10.3,4.2,Y,N,0,4,7,2017,139316.28999999998,131387.745,1.457898366783417
2017-07-22,122397.13,91.65608062337736,122397.13,91.65608062337736,0.0,0.0,0.0,5.4,12.4,7.0,0.0,Y,N,0,5,7,2017,140073.895,124486.69500000002,0.17182248074588868
2017-07-23,118007.66500000002,107.89233228875428,118007.66500000002,107.89233228875428,0.0,0.0,0.0,8.4,14.1,5.4,0.0,Y,N,0,6,7,2017,122397.13,119927.64,0.14753375265460633
2017-07-24,136330.59,122.65447737664748,136330.59,122.65447737664748,0.0,0.0,0.0,8.1,16.1,8.3,7.0,Y,N,0,0,7,2017,118007.66500000002,131868.24,1.1855536083061897
2017-07-25,129699.26500000006,113.03361143449808,129699.26500000006,113.03361143449808,0.0,0.0,0.0,9.8,17.2,9.0,0.0,Y,N,0,1,7,2017,136330.59,136121.83500000002,0.7030904893487481
2017-07-26,133198.34,117.2808432927918,133198.34,117.2808432927918,0.0,0.0,0.0,10.9,15.0,8.7,2.4,Y,N,0,2,7,2017,129699.26500000006,133906.25999999998,0.957666254820354
2017-07-27,136003.915,117.31547383911708,136003.915,117.31547383911708,0.0,0.0,0.0,4.4,14.2,8.7,2.0,Y,N,0,3,7,2017,133198.34,139316.28999999998,1.1617863160402524
2017-07-28,130432.05000000006,111.3069682443847,130432.05000000006,111.3069682443847,0.0,0.0,0.0,6.2,14.3,9.8,2.8,Y,N,0,4,7,2017,136003.915,140073.895,0.7564043801059096
2017-07-29,111331.23500000004,93.453100863383,111331.23500000004,93.453100863383,0.0,0.0,0.0,9.7,17.9,10.1,0.0,Y,N,0,5,7,2017,130432.05000000006,122397.13,0.6332784931553437
2017-07-30,107580.495,91.41616626833704,107580.495,91.41616626833704,0.0,0.0,0.0,11.3,18.1,8.3,0.0,Y,N,0,6,7,2017,111331.23500000004,118007.66500000002,0.906164186255663
2017-07-31,132276.88000000006,137.47669009051313,132276.88000000006,137.47669009051313,0.0,0.0,0.0,6.7,14.8,11.5,0.0,Y,N,0,0,7,2017,107580.495,136330.59,0.8906252840348026
2017-08-01,137617.88000000006,137.97542463304904,137617.88000000006,137.97542463304904,0.0,0.0,0.0,3.5,15.5,11.5,0.0,Y,N,0,1,8,2017,132276.88000000006,129699.26500000006,1.2792105996921892
2017-08-02,140729.185,113.49233353159828,140729.185,113.49233353159828,0.0,0.0,0.0,3.4,12.9,7.5,0.0,Y,N,0,2,8,2017,137617.88000000006,133198.34,1.5055740963279092
2017-08-03,151355.4299999999,169.23382708007244,151355.4299999999,169.23382708007244,0.0,0.0,0.0,3.1,9.0,4.4,0.0,Y,N,0,3,8,2017,140729.185,136003.915,2.278688263633225
2017-08-04,141647.895,110.35172693282878,141647.895,110.35172693282878,0.0,0.0,0.0,4.3,12.1,7.2,6.6,Y,N,0,4,8,2017,151355.4299999999,130432.05000000006,1.5724149904203253
2017-08-05,116696.45499999994,82.76667325027141,116696.45499999994,82.76667325027141,0.0,0.0,0.0,8.8,14.2,11.7,0.0,Y,N,0,5,8,2017,141647.895,111331.23500000004,0.24293104749511427
2017-08-06,117351.13999999994,86.20220240638487,117351.13999999994,86.20220240638487,0.0,0.0,0.0,9.0,13.0,8.2,0.0,Y,N,0,6,8,2017,116696.45499999994,107580.495,0.19529933482311362
2017-08-07,138963.17500000002,111.48901449178892,138963.17500000002,111.48901449178892,0.0,0.0,0.0,7.7,12.3,7.3,4.2,Y,N,0,0,8,2017,117351.13999999994,132276.88000000006,1.3770877542002002
2017-08-08,139108.43499999994,111.55137512797124,139108.43499999994,111.55137512797124,0.0,0.0,0.0,7.9,15.0,7.5,2.2,Y,N,0,1,8,2017,138963.17500000002,137617.88000000006,1.387656168907626
2017-08-09,130044.37500000006,105.28310195039192,130044.37500000006,105.28310195039192,0.0,0.0,0.0,8.9,16.8,11.5,0.0,Y,N,0,2,8,2017,139108.43499999994,140729.185,0.7281990230103322
2017-08-10,122361.92500000006,86.91654832783972,122361.92500000006,86.91654832783972,0.0,0.0,0.0,11.4,18.8,8.4,0.0,Y,N,0,3,8,2017,130044.37500000006,151355.4299999999,0.1692611352979021
2017-08-11,122862.34500000002,78.92563542678596,122862.34500000002,78.92563542678596,0.0,0.0,0.0,10.3,16.4,9.3,0.0,Y,N,0,4,8,2017,122361.92500000006,141647.895,0.20566927303638774
2017-08-12,113669.45,77.12359092570608,113669.45,77.12359092570608,0.0,0.0,0.0,10.3,17.9,9.9,2.8,Y,N,0,5,8,2017,122862.34500000002,116696.45499999994,0.46316128404659657
2017-08-13,106274.56,68.29417173827865,106274.56,68.29417173827865,0.0,0.0,0.0,9.4,18.7,11.1,2.0,Y,N,0,6,8,2017,113669.45,117351.13999999994,1.0011776976211428
2017-08-14,121533.955,101.39959799835364,121533.955,101.39959799835364,0.0,0.0,0.0,12.3,20.1,12.6,0.0,Y,N,0,0,8,2017,106274.56,138963.17500000002,0.10902204452747156
2017-08-15,127193.30000000006,99.08617420060644,127193.30000000006,99.08617420060644,0.0,0.0,0.0,10.4,17.5,3.2,0.2,Y,N,0,1,8,2017,121533.955,139108.43499999994,0.5207686019584913
2017-08-16,121445.38000000002,72.16481731828742,121445.38000000002,72.16481731828742,0.0,0.0,0.0,12.1,18.1,10.9,0.8,Y,N,0,2,8,2017,127193.30000000006,130044.37500000006,0.10257775612935394
2017-08-17,129223.80499999998,73.71456005068104,129223.80499999998,73.71456005068104,0.0,0.0,0.0,9.3,15.6,9.1,1.8,Y,N,0,3,8,2017,121445.38000000002,122361.92500000006,0.6684983204323482
2017-08-18,133562.985,92.10754493357572,133562.985,92.10754493357572,0.0,0.0,0.0,8.0,12.2,9.4,2.8,Y,N,0,4,8,2017,129223.80499999998,122862.34500000002,0.9841960605548388
2017-08-19,124852.67,97.96893516374138,124852.67,97.96893516374138,0.0,0.0,0.0,5.9,11.8,11.6,7.2,Y,N,0,5,8,2017,133562.985,113669.45,0.3504756891355792
2017-08-20,119798.99499999994,92.81587828720942,119798.99499999994,92.81587828720942,0.0,0.0,0.0,5.1,13.3,13.9,2.0,Y,N,0,6,8,2017,124852.67,106274.56,0.017205249846796323
2017-08-21,140410.295,108.90668401807712,140410.295,108.90668401807712,0.0,0.0,0.0,6.8,12.7,7.9,0.6,Y,N,0,0,8,2017,119798.99499999994,121533.955,1.4823732029914594
2017-08-22,133809.45500000002,107.9380962638253,133809.45500000002,107.9380962638253,0.0,0.0,0.0,5.7,16.8,11.1,1.6,Y,N,0,1,8,2017,140410.295,127193.30000000006,1.0021280251214157
2017-08-23,133056.82,106.64751044177966,133056.82,106.64751044177966,0.0,0.0,0.0,8.3,18.1,9.7,0.0,Y,N,0,2,8,2017,133809.45500000002,121445.38000000002,0.9473699444155927
2017-08-24,135619.93999999994,118.91869377688856,135619.93999999994,118.91869377688856,0.0,0.0,0.0,5.2,13.3,13.0,9.2,Y,N,0,3,8,2017,133056.82,129223.80499999998,1.1338501530408944
2017-08-25,133666.57499999995,120.1723288522206,133666.57499999995,120.1723288522206,0.0,0.0,0.0,4.9,15.0,13.3,0.6,Y,N,0,4,8,2017,135619.93999999994,133562.985,0.9917327676974967
2017-08-26,117444.10000000002,93.65754189141896,117444.10000000002,93.65754189141896,0.0,0.0,0.0,9.9,15.3,8.5,0.0,Y,N,0,5,8,2017,133666.57499999995,124852.67,0.18853601504338297
2017-08-27,115177.935,93.11747778556716,115177.935,93.11747778556716,0.0,0.0,0.0,5.8,10.7,11.8,7.8,Y,N,0,6,8,2017,117444.10000000002,119798.99499999994,0.3534112147918815
2017-08-28,139414.49500000002,163.40926052667618,139414.49500000002,163.40926052667618,0.0,0.0,0.0,5.8,11.8,14.6,0.6,Y,N,0,0,8,2017,115177.935,140410.295,1.4099236135266362
2017-08-29,139814.04,143.8480399607936,139814.04,143.8480399607936,0.0,0.0,0.0,5.4,12.9,9.1,0.0,Y,N,0,1,8,2017,139414.49500000002,133809.45500000002,1.4389925743849632
2017-08-30,137513.46499999994,118.29507653268722,137513.46499999994,118.29507653268722,0.0,0.0,0.0,7.7,13.8,12.3,0.6,Y,N,0,2,8,2017,139814.04,133056.82,1.271613869541578
