date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
05-10-2017,113134.58,3523.783971,113134.58,65.31573626,0,0,0,11.7,19.4,10.4,0,N,N
06-10-2017,118359.28,2882.496678,118359.28,53.42903945,0,0,0,10.1,15,16.8,2.4,N,N
07-10-2017,101974.595,2098.337357,101974.595,38.89411226,0,0,0,7.2,23.7,17.3,0.2,N,N
08-10-2017,97053.545,3029.850998,97053.545,56.16035213,0,0,0,11.1,25.3,19.5,0,N,N
09-10-2017,111432.365,3716.048853,111432.365,68.87949682,0,0,0,14,18.7,16.7,2.4,N,N
10-10-2017,116556.425,4178.552046,116556.425,77.45230854,0,0,0,8,18.8,23.6,0.2,Y,N
11-10-2017,114133.54,2997.096316,114133.54,55.55322179,0,0,0,9.8,25.6,7.5,0,Y,N
12-10-2017,113957.735,3072.953012,113957.735,56.95927733,0,0,0,10.5,19.2,15.6,10,Y,N
13-10-2017,117048.725,4518.676452,117048.725,83.75674609,0,0,0,13.1,16.7,12.5,0,Y,N
14-10-2017,102037.165,4607.539503,102037.165,85.40388327,0,0,0,8.2,16.1,23.6,0,Y,N
15-10-2017,98108.815,3862.975947,98108.815,71.60289058,0,0,0,6.8,17.6,24.5,0,Y,N
16-10-2017,115907.395,4532.513581,115907.395,84.01322671,0,0,0,11.3,28.6,23.8,0,Y,N
17-10-2017,117470.22,4128.02988,117470.22,76.51584579,0,0,0,12.8,30.2,24.9,0,Y,N
18-10-2017,121087.1,4981.425847,121087.1,92.33412136,0,0,0,14.5,30.9,25.1,0,Y,N
19-10-2017,118201.175,4336.323887,118201.175,80.3767171,0,0,0,21.7,25.6,9.8,0,Y,N
20-10-2017,108412.665,3923.019937,108412.665,72.71584684,0,0,0,11.3,16.2,24,2.6,Y,N
21-10-2017,102195.975,3944.194911,102195.975,73.10833941,0,0,0,11,15.4,12.8,0,Y,N
22-10-2017,100571.04,4117.907608,100571.04,76.32822257,0,0,0,11.1,16,13,0,Y,N
23-10-2017,115549.435,4891.952129,115549.435,90.67566504,0,0,0,11.9,19,21.8,0,Y,N
24-10-2017,118010.31,4959.649149,118010.31,91.93047541,0,0,0,12.1,20.5,18.7,0.2,Y,N
25-10-2017,115813.03,5289.388306,115813.03,98.04241531,0,0,0,13.3,18.5,12.5,11.4,Y,N
26-10-2017,117333.445,4850.710895,117333.445,89.91123068,0,0,0,12.9,16.8,12.2,0.2,Y,N
27-10-2017,112633.265,4243.754603,112633.265,78.66088236,0,0,0,10.3,27.4,26.1,0,Y,N
28-10-2017,100746.42,4375.046495,100746.42,81.09446701,0,0,0,15,21.4,16.8,0.4,Y,N
29-10-2017,92182.955,3315.903358,92182.955,61.46252749,0,0,0,11.5,28.6,27.1,0,Y,N
30-10-2017,112227.65,4176.905574,112227.65,77.42179007,0,0,0,8.8,17,17,4.4,Y,N
31-10-2017,116179.47,4691.344052,116179.47,86.95725767,0,0,0,8.1,16.4,24.8,6,Y,N
01-11-2017,116632.09,4695.135921,116632.09,87.02754256,0,0,0,11.9,18,14.2,0.4,Y,N
02-11-2017,120470.785,4721.173277,120470.785,87.51016268,0,0,0,11.3,17.4,17,1.4,Y,N
03-11-2017,113451.995,4150.149551,113451.995,76.92584895,0,0,0,9.4,16.6,20.5,1.4,Y,N
04-11-2017,101610.815,4247.730693,101610.815,78.73458189,0,0,0,8.3,15.8,24.6,0.4,Y,N
05-11-2017,95368.165,4188.494715,95368.165,77.63660268,0,0,0,6.4,17.6,24.1,0,Y,N
06-11-2017,104632.79,4366.401225,104632.79,80.93422103,0,0,0,10.9,16.1,18.9,0,Y,N
07-11-2017,100592.295,4225.243492,100592.295,78.3177663,0,0,0,10,15.8,18.8,3.4,Y,Y
08-11-2017,111738.485,4909.220987,111738.485,90.99575509,0,0,0,12.1,16.9,25.4,0,Y,N
09-11-2017,113539.935,4617.180983,113539.935,85.58259467,0,0,0,8.7,21.8,28.8,0,Y,N
10-11-2017,115156.445,4996.608218,115156.445,92.61553695,0,0,0,12.1,27.2,23.7,0,Y,N
11-11-2017,104194.345,4504.551972,104194.345,83.49493924,0,0,0,14.8,24.7,28.8,0,Y,N
12-11-2017,98774.235,3989.605997,97218.19,80.61115724,1556.045,-342.22,0.020833334,13.2,23.3,25,0,Y,N
13-11-2017,125795.84,5532.771114,125795.84,102.5536814,0,0,0,13.7,33,29.5,0,Y,N
14-11-2017,135420.82,5110.774399,135420.82,94.73168487,0,0,0,18.2,33.9,29.5,0,Y,N
15-11-2017,130385.05,4908.055919,130385.05,90.97415977,0,0,0,21.5,31.4,16.9,0,Y,N
16-11-2017,116715.965,4791.628992,116715.965,88.81610737,0,0,0,18.1,21.3,4.8,3.6,Y,N
17-11-2017,117797.62,5365.126631,117797.62,99.44627676,0,0,0,16.4,26.8,22.9,4.2,Y,N
18-11-2017,106730.21,4843.10648,106730.21,89.77027766,0,0,0,16.1,28.1,20.1,0,Y,N
19-11-2017,101256.78,4417.496905,101256.78,81.88131427,0,0,0,15.1,29.3,27.5,24.8,Y,N
20-11-2017,128658.27,7083.685781,128658.27,131.3009413,0,0,0,16.6,30.8,28.6,0,Y,N
21-11-2017,137151.495,8241.119642,137151.495,152.7547663,0,0,0,17.8,32.9,29.5,0,Y,N
22-11-2017,138882.25,6305.667192,138882.25,116.8798367,0,0,0,18.7,32.6,30.6,0,Y,N
23-11-2017,135162.115,5679.406366,135162.115,105.2716657,0,0,0,16.2,31.9,18.9,0,Y,N
24-11-2017,133951.29,6288.50862,133951.29,116.5617909,0,0,0,18.6,30.7,13.8,1,Y,N
25-11-2017,121219.595,5341.612199,121219.595,99.01042074,0,0,0,19.3,32.5,17,0.4,Y,N
26-11-2017,108717.875,4484.028037,108717.875,83.11451412,0,0,0,19.4,28.3,,3.4,Y,N
27-11-2017,115429.005,4564.651404,115429.005,84.60892315,0,0,0,16.5,21.2,20.5,1.4,Y,N
28-11-2017,129798.47,7040.581209,129798.47,130.5019687,0,0,0,13.7,31,31.1,0.2,Y,N
29-11-2017,151730.95,8985.515294,151730.95,166.5526468,0,0,0,18.5,35.8,28.3,0,Y,N
30-11-2017,154632.335,7093.96286,154632.335,131.4914339,0,0,0,22.5,34.9,23.1,0,Y,N
01-12-2017,125141.9,4701.866367,125141.9,87.15229595,0,0,0,21.5,23.5,1.6,1.8,Y,N
02-12-2017,99234.22,3574.503574,99234.22,66.25585865,0,0,0,14.7,16.4,0.7,20.6,Y,N
03-12-2017,92487.705,3655.547681,92487.705,67.75806637,0,0,0,11.5,17.1,14.4,43.8,Y,N
04-12-2017,111625.98,4534.052834,111625.98,84.04175782,0,0,0,12.4,17.5,7.9,5.4,Y,N
05-12-2017,113063.675,4469.329024,113063.675,82.84205791,0,0,0,10.8,22.8,22.9,1.8,Y,N
06-12-2017,115383.13,4831.980527,115383.13,89.56405055,0,0,0,13.6,21.3,23.6,0,Y,N
07-12-2017,115736.97,5534.83472,115736.97,102.5919318,0,0,0,11.6,21.9,19.8,0,Y,N
08-12-2017,109568.47,4718.883601,109568.47,87.46772198,0,0,0,11.4,18.7,28.5,25.2,Y,N
09-12-2017,99334.8,4476.816185,99334.8,82.98083753,0,0,0,12.7,23,19.2,0,Y,N
10-12-2017,97715.01,4374.760376,97715.01,81.0891636,0,0,0,14.5,22.2,31.4,0,Y,N
11-12-2017,114680.185,5265.811101,114680.185,97.60539576,0,0,0,16.4,20.7,26.3,0,Y,N
12-12-2017,121945.175,5664.525454,121945.175,104.9958379,0,0,0,15.8,26.4,31.3,0,Y,N
13-12-2017,146933.095,5098.175299,146933.095,94.49815198,0,0,0,15.8,37.6,32,0,Y,N
14-12-2017,129280.81,5495.630225,129280.81,101.8652498,0,0,0,20.5,23.1,21.7,0,Y,N
15-12-2017,120821.055,5688.264626,120821.055,105.4358596,0,0,0,14.1,26.4,32.1,0,Y,N
16-12-2017,110154.36,5366.698711,110154.36,99.47541633,0,0,0,13.8,24.6,31,0,Y,N
17-12-2017,107212.84,4426.560991,107212.84,82.04932328,0,0,0,15.7,24.5,30.5,0,Y,N
18-12-2017,138949.675,6326.467483,138949.675,117.2653843,0,0,0,17.1,33,22.1,0,Y,N
19-12-2017,142870.395,5745.552337,142870.395,106.4977263,0,0,0,19.7,37.4,12.1,0,Y,N
20-12-2017,114916.99,4247.893562,114916.99,78.73760078,0,0,0,15.8,24.5,19,20.6,Y,N
21-12-2017,114462.53,4627.584537,114462.53,85.77543165,0,0,0,12.3,23.7,31.9,0,Y,N
22-12-2017,116428.79,4402.258659,116428.79,81.598863,0,0,0,13.6,27.7,26.6,0,N,N
23-12-2017,109364.01,4310.542868,109364.01,79.89884834,0,0,0,14.7,30.2,21.2,0,N,N
24-12-2017,92856.23,3179.765192,92856.23,58.93911386,0,0,0,15.8,19.4,25.7,0.4,N,N
25-12-2017,85094.375,2422.371219,85094.375,44.90030063,0,0,0,15.1,21.4,29,0,N,Y
26-12-2017,98638.855,3930.000812,98638.855,72.84524212,0,0,0,12.5,30.5,31.9,0,N,Y
27-12-2017,128753.755,6131.676659,128753.755,113.6548037,0,0,0,17.3,34.5,30.6,0,N,N
28-12-2017,130699.155,5907.130582,130699.155,109.4926892,0,0,0,24,32.8,13.5,0,N,N
29-12-2017,115572.045,5062.349098,115572.045,93.83408893,0,0,0,18.6,24.4,9.3,0.2,N,N
30-12-2017,96358.975,3208.685368,96358.975,59.47516902,0,0,0,15.6,21.3,13.6,8.4,N,N
31-12-2017,95700.48,3317.572756,95700.48,61.49347092,0,0,0,12,25.7,31.7,0.2,N,N
01-01-2018,95959.685,3874.567467,95959.685,71.8177473,0,0,0,16.6,25.3,31.4,0,N,Y
02-01-2018,105277.85,3743.468014,105277.85,69.38772963,0,0,0,16.4,21.8,29.7,0,N,N
03-01-2018,106373.825,3627.4964,106373.825,67.23811677,0,0,0,14.6,21,27.2,0,N,N
04-01-2018,113337.685,4247.92521,113337.685,78.7381874,0,0,0,14.1,23.6,31.8,0.2,N,N
05-01-2018,123247.735,4900.17979,123247.735,90.82817034,0,0,0,14.7,30.7,31.7,0,N,N
06-01-2018,133705.845,4078.155286,133705.845,75.59138621,0,0,0,18.8,41.7,31.5,0,N,N
07-01-2018,107142.815,4368.657691,107142.815,80.97604617,0,0,0,18.7,21.8,11,0,N,N
08-01-2018,118832.07,4743.908668,118832.07,87.93157864,0,0,0,17.3,21.9,17.5,0,N,N
09-01-2018,111361.05,4138.903434,111361.05,76.71739452,0,0,0,15.7,22.5,30,0,N,N
10-01-2018,116530.04,4327.452206,116530.04,80.21227444,0,0,0,13.6,25.6,23.5,0,N,N
11-01-2018,139607.905,4736.953402,139607.905,87.80265805,0,0,0,15.5,34.5,28.6,0,N,N
12-01-2018,132022.87,5071.338804,132022.87,94.00071925,0,0,0,20.4,30,1.7,1,N,N
13-01-2018,98977.05,3953.269653,98977.05,73.27654592,0,0,0,16,20.9,10.7,7,N,N
14-01-2018,92021.68,3596.284444,92021.68,66.65958191,0,0,0,12.7,19.5,27.5,15,N,N
15-01-2018,109389.095,4660.12086,109389.095,86.37851455,0,0,0,14.6,20.9,21.1,0,N,N
16-01-2018,116074.03,5008.549551,116074.03,92.83687768,0,0,0,12.9,26.9,31.1,0,N,N
17-01-2018,129286.365,5409.967147,129286.365,100.2774263,0,0,0,12.4,30.3,30.9,0,N,N
18-01-2018,154648.065,65286.9408,154648.065,1210.13792,0,0,0,16.6,40,30.8,0,N,N
19-01-2018,165070.595,34936.62612,165070.595,647.5741634,0,0,0,22.5,40.3,30.6,0,N,N
20-01-2018,124825.025,5076.954762,124825.025,94.10481486,0,0,0,20.3,24.6,20.2,0,N,N
21-01-2018,127305.2,6566.360904,127305.2,121.7119723,0,0,0,21,28.2,14.9,0,N,N
22-01-2018,137955.425,6211.235652,137955.425,115.1294838,0,0,0,20.5,23.9,27.3,0,N,N
23-01-2018,128314.47,5523.083195,128314.47,102.3741093,0,0,0,18,23.6,28.3,0,N,N
24-01-2018,128899.765,5579.933802,128899.765,103.427874,0,0,0,14.8,23.3,27.5,0,N,N
25-01-2018,139245.21,8389.376378,139245.21,155.5028059,0,0,0,17.1,26.6,28.1,0,N,N
26-01-2018,128599.46,4932.912467,128599.46,91.43489281,0,0,0,19.4,28.4,19.9,0,N,Y
27-01-2018,139114.585,5658.21547,139114.585,104.878878,0,0,0,21.2,33.2,27.5,3.4,N,N
28-01-2018,159436.69,15668.13979,159436.69,290.419644,0,0,0,22.7,38.1,28.5,0,N,N
29-01-2018,160437.565,5808.118076,160437.565,107.6574249,0,0,0,27.8,33.5,7.3,0,N,N
30-01-2018,115239.57,4239.090974,115239.57,78.57443881,0,0,0,15.6,21,14.1,38.8,N,N
31-01-2018,108524.18,3518.487257,108524.18,65.21755805,0,0,0,14.6,19.1,19.6,0,Y,N
01-02-2018,109949.21,3906.639798,109949.21,72.41222981,0,0,0,12.1,22.5,28.9,0.2,Y,N
02-02-2018,112946.34,4340.512384,112946.34,80.45435373,0,0,0,13.4,22.1,28.4,0,Y,N
03-02-2018,104947.325,4667.592577,104947.325,86.51700791,0,0,0,15.8,28.1,26.7,0,Y,N
04-02-2018,106065.935,5336.833622,106065.935,98.92184656,0,0,0,14.7,25.7,28.5,0,Y,N
05-02-2018,126465.96,5601.638901,126465.96,103.8301928,0,0,0,17,25.7,24,0,Y,N
06-02-2018,137539.725,5623.188601,137539.725,104.2296312,0,0,0,17.7,29.9,27.6,0,Y,N
07-02-2018,159307.315,33678.87741,159307.315,624.2609343,0,0,0,18.7,37.4,27.1,0,Y,N
08-02-2018,149473.01,5753.909653,146959.735,111.1773014,2513.275,-157.92,0.020833334,20.6,27.5,15.8,0,Y,N
09-02-2018,137101.87,6134.443051,137101.87,113.7060807,0,0,0,20.4,24.9,17.2,0,Y,N
10-02-2018,118113.8,4505.986377,118113.8,83.52152692,0,0,0,18.7,30.3,6.6,0,Y,N
11-02-2018,100440.29,3575.393684,100440.29,66.27235744,0,0,0,15.5,21.2,18.5,0,Y,N
12-02-2018,116209.13,5026.733833,116209.13,93.17393574,0,0,0,16.3,23.6,22.2,0,Y,N
13-02-2018,124882.715,5373.928929,124882.715,99.60943335,0,0,0,13.6,29,26,0,Y,N
14-02-2018,115269.5,3886.90481,112721.75,73.77879978,2547.75,-4.6,0.020833334,17.5,23.3,22.8,0,Y,N
15-02-2018,117260.245,4487.978624,117260.245,83.18774095,0,0,0,13.5,24.2,18.4,0,Y,N
16-02-2018,114736.355,4684.766934,114736.355,86.83534632,0,0,0,15.7,22.2,24.8,0,Y,N
17-02-2018,105799.935,4464.810667,105799.935,82.75830709,0,0,0,12.4,25.3,24.1,0,Y,N
18-02-2018,105085.515,4172.364396,105085.515,77.33761623,0,0,0,13.6,24,20.5,0,Y,N
19-02-2018,113116.425,4028.86883,113116.425,74.67782818,0,0,0,17.6,25.4,20.9,0.8,Y,N
20-02-2018,120035.385,4251.287937,120035.385,78.80051783,0,0,0,14.1,29.5,25.5,0,Y,N
21-02-2018,124481.415,4561.782143,124481.415,84.55573944,0,0,0,16,29.3,16,0,Y,N
22-02-2018,133607.065,4793.340903,133607.065,88.84783879,0,0,0,20.3,31,16.8,0,Y,N
23-02-2018,136328.345,4624.226945,136328.345,85.71319638,0,0,0,21.2,33.5,13.4,0.2,Y,N
24-02-2018,119226.435,4050.061757,119226.435,75.07065351,0,0,0,22.7,31.6,4.8,0.4,Y,N
25-02-2018,96305.07,3021.16735,96305.07,55.99939481,0,0,0,16.2,19.8,10,0,Y,N
26-02-2018,117952.365,4143.657499,117952.365,76.80551434,0,0,0,14.3,26.5,24.3,0,Y,N
27-02-2018,127894.285,3972.629862,127894.285,73.63540059,0,0,0,14.9,31.3,24,0,Y,N
28-02-2018,123400.17,3727.558811,123400.17,69.09284173,0,0,0,20,30.9,19.6,0,Y,N
01-03-2018,117346.26,4240.557202,117346.26,78.60161635,0,0,0,16.2,20.5,17.7,0.8,Y,N
02-03-2018,119960.33,4956.199355,119960.33,91.86653114,0,0,0,14.5,22.8,19.6,0.4,Y,N
03-03-2018,111096.305,4349.667619,111096.305,80.62405226,0,0,0,13.9,32.7,21.8,0,Y,N
04-03-2018,101334.2,3916.719658,101334.2,72.59906688,0,0,0,15.8,21,22.2,0,Y,N
05-03-2018,112527.285,3809.709339,112527.285,70.61555772,0,0,0,14.9,21.1,16.6,0,Y,N
06-03-2018,113850.81,3310.085275,113850.81,61.35468536,0,0,0,12.5,27.6,22.6,0,Y,N
07-03-2018,122717.5,3952.7841,122717.5,73.26754588,0,0,0,14.4,28.5,22.4,0,Y,N
08-03-2018,128732.59,5102.281891,128732.59,94.57427046,0,0,0,14.9,30.5,22.1,0,Y,N
09-03-2018,127805.485,5350.248429,127805.485,99.17049915,0,0,0,14.6,28.8,21.9,0,Y,N
10-03-2018,120398.885,4962.77651,120398.885,91.9884432,0,0,0,14.3,35.1,21.6,0,Y,N
11-03-2018,104486.18,4000.535606,104486.18,74.15265258,0,0,0,17,22.8,14.3,0,Y,N
12-03-2018,97542.31,3423.246445,97542.31,63.45220472,0,0,0,16.7,20.9,10.2,0,Y,Y
13-03-2018,112663.625,4159.273458,112663.625,77.09496678,0,0,0,14.6,20.5,18.8,2.2,Y,N
14-03-2018,114195.35,5248.350354,114195.35,97.28174892,0,0,0,12.8,21.3,17.7,0,Y,N
15-03-2018,116045.27,5486.226263,116045.27,101.6909409,0,0,0,15.3,20.8,13.9,0,Y,N
16-03-2018,116284.345,4995.458829,116284.345,92.59423224,0,0,0,12.5,24.4,15,0,Y,N
17-03-2018,110715.12,4058.658192,110715.12,75.22999429,0,0,0,15.4,32,15.1,0,Y,N
18-03-2018,97262.705,3391.985437,97262.705,62.87276065,0,0,0,22.6,23.1,13.4,0,Y,N
19-03-2018,111617.945,4163.330421,111617.945,77.17016536,0,0,0,13.2,28,17.8,0,Y,N
20-03-2018,110794.26,3925.141061,110794.26,72.75516331,0,0,0,15.4,19.2,9.5,0.2,Y,N
21-03-2018,111254.315,3841.150732,111254.315,71.19834535,0,0,0,11.2,25.1,18.3,0,Y,N
22-03-2018,115020.505,4169.279069,115020.505,77.2804276,0,0,0,12.3,28.1,19,0,Y,N
23-03-2018,119298.325,4242.651868,119298.325,78.64044241,0,0,0,15.2,29.4,18.8,0,Y,N
24-03-2018,112312.695,3882.599099,112312.695,71.96661907,0,0,0,20.2,24.2,5.4,0,Y,N
25-03-2018,98918.515,2171.849218,97211.06,42.02555864,1707.455,-60.45,0.020833334,17.8,25.4,11.6,13,Y,N
26-03-2018,112488.215,3821.315203,112488.215,70.83068032,0,0,0,10.7,18.5,11.9,5.2,Y,N
27-03-2018,116809.365,3483.508119,116809.365,64.5691959,0,0,0,9.6,22.6,14,1.2,Y,N
28-03-2018,117744.005,3890.440014,117744.005,72.11195577,0,0,0,11.3,30.3,17.8,0,Y,N
29-03-2018,116457.26,4281.74617,116457.26,79.36508194,0,0,0,16.5,21.8,14.2,0,N,N
30-03-2018,97070.345,3746.982318,97070.345,69.45286966,0,0,0,12.2,23.3,14.3,0,N,Y
31-03-2018,99687.64,4391.895333,99687.64,81.4067717,0,0,0,13.2,22.4,16.7,0,N,Y
01-04-2018,98817.03,3990.565071,98817.03,73.9678419,0,0,0,13,27.7,11,0,N,Y
02-04-2018,98258.25,3367.024962,98258.25,62.41010124,0,0,0,14.9,20.9,14.4,0,N,Y
03-04-2018,113381.53,4321.974264,113381.53,80.11073706,0,0,0,13.4,19.8,13.9,0,N,N
04-04-2018,115974.61,4859.478316,115974.61,90.0737408,0,0,0,13.3,20.6,16.6,0,N,N
05-04-2018,117551.695,4687.819601,117551.695,86.89192959,0,0,0,13.3,18.7,9,0,N,N
06-04-2018,115979.07,4622.862454,115979.07,85.68790461,0,0,0,13.8,21.2,14.8,0,N,N
07-04-2018,105938.475,4580.216413,105938.475,84.8974312,0,0,0,9.8,21.6,16,0,N,N
08-04-2018,100571.165,3141.979026,100571.165,58.23872152,0,0,0,11.8,29.9,14.7,0,N,N
09-04-2018,118702.925,4946.872121,118702.925,91.69364451,0,0,0,15.9,25.7,13.6,0,N,N
10-04-2018,122423.01,4118.200311,122423.01,76.33364802,0,0,0,14.8,28.8,5.9,0,N,N
11-04-2018,121944.995,4048.458986,121944.995,75.04094506,0,0,0,18.1,27.3,10.9,0,N,N
12-04-2018,119876.63,4192.698554,119876.63,77.71452371,0,0,0,15.9,26.5,7.4,0,N,N
13-04-2018,113609.76,3763.724699,113609.76,69.76320109,0,0,0,11.9,25.9,14.4,0,N,N
14-04-2018,105135.305,2036.148444,103011.385,38.5865715,2123.92,-3.25,0.020833334,13.5,16.1,3.1,0,N,N
15-04-2018,104123.39,1709.261455,97357.365,37.40218813,6766.025,-50.62165135,0.0625,9.7,19.1,4.9,12.2,N,N
16-04-2018,115694.64,3742.022312,115694.64,69.36093257,0,0,0,13.1,21,7.1,3,N,N
17-04-2018,121092.855,4668.530495,121092.855,86.53439286,0,0,0,13.2,16.6,8.9,0.6,Y,N
18-04-2018,120784.875,4471.327337,120784.875,82.879098,0,0,0,6.2,19.4,14.2,0,Y,N
19-04-2018,120448.935,5046.113055,120448.935,93.53314282,0,0,0,11,22.3,13,0,Y,N
20-04-2018,118324.09,5164.742327,118324.09,95.73201718,0,0,0,8.9,20.2,13.7,0,Y,N
21-04-2018,107479.26,4016.021236,107479.26,74.43968926,0,0,0,11.9,22.8,11.3,0,Y,N
22-04-2018,103662.05,4117.369326,103662.05,76.31824515,0,0,0,11.2,20.4,12.6,0,Y,N
23-04-2018,117799.97,3924.374108,117799.97,72.74094732,0,0,0,11.9,26.9,13,0,Y,N
24-04-2018,117642.645,4752.506296,117642.645,88.09094154,0,0,0,13.7,24.6,5.2,0,Y,N
25-04-2018,106654.955,4179.067694,106654.955,77.46186644,0,0,0,15.7,20.1,7.7,0.6,Y,Y
26-04-2018,117617.51,4447.286885,117617.51,82.43349185,0,0,0,11.9,17.5,7.9,0,Y,N
27-04-2018,119079.465,4219.691383,119079.465,78.21485418,0,0,0,11.6,17.8,8.8,0,Y,N
28-04-2018,108613.38,3776.521117,108613.38,70.00039141,0,0,0,7.7,18.3,11.7,0,Y,N
29-04-2018,105277.715,3461.376686,105277.715,64.15897472,0,0,0,10.5,18,9.6,0,Y,N
30-04-2018,121551.685,4206.435673,121551.685,77.96915056,0,0,0,8.8,19.6,12.3,0,Y,N
01-05-2018,122642.235,3990.941551,122642.235,73.97482022,0,0,0,7.2,23.4,12.3,0,Y,N
02-05-2018,118716.595,3629.480981,118716.595,67.27490234,0,0,0,10.2,23.2,7.2,0,Y,N
03-05-2018,117357.835,2846.850414,117357.835,52.76831167,0,0,0,14.5,24.4,4.4,0,Y,N
04-05-2018,116870.46,2947.793256,116870.46,54.639356,0,0,0,11.5,17.2,7.8,6.2,Y,N
05-05-2018,106892.995,3160.115059,106892.995,58.57488525,0,0,0,12.1,21.6,6.5,2.6,Y,N
06-05-2018,105840.39,3339.244834,105840.39,61.89517764,0,0,0,9.9,21.7,11,0,Y,N
07-05-2018,118254.555,2666.08072,118254.555,49.41762224,0,0,0,12,19.5,6.2,0,Y,N
08-05-2018,122876.865,5464.689436,122876.865,101.2917412,0,0,0,13.4,17.9,10.6,0.2,Y,N
09-05-2018,122721.46,6883.522597,122721.46,127.5907803,0,0,0,8,18.4,7.5,0,Y,N
10-05-2018,128518.505,3392.431213,128518.505,62.88102341,0,0,0,9,12.8,8.5,8,Y,N
11-05-2018,133467.37,3435.162112,133467.37,63.67306972,0,0,0,7.4,15.1,3.7,18.6,Y,N
12-05-2018,111273.755,3380.626495,111273.755,62.66221491,0,0,0,11,16.9,9,8.4,Y,N
13-05-2018,108729.71,3534.264715,108729.71,65.51000398,0,0,0,13,16.2,10.8,4,Y,N
14-05-2018,129885.955,6024.414816,129885.955,111.6666324,0,0,0,6.8,15.9,8.2,0,Y,N
15-05-2018,131900.52,5280.64375,131900.52,97.88032901,0,0,0,8.9,14.6,4.6,0,Y,N
16-05-2018,133399.23,6694.419815,133399.23,124.0856314,0,0,0,9.4,14.3,7.6,2,Y,N
17-05-2018,131757.155,5877.936129,131757.155,108.9515501,0,0,0,11.7,15,6.9,0,Y,N
18-05-2018,127353.575,5187.921362,127353.575,96.16165639,0,0,0,12.3,17.7,8,0.2,Y,N
19-05-2018,119262.145,5050.984306,119262.145,93.62343477,0,0,0,10.6,15.5,6.5,2.6,Y,N
20-05-2018,112349.26,4223.245678,112349.26,78.28073546,0,0,0,11.8,16.2,1.7,0,Y,N
21-05-2018,124046.805,4462.904299,124046.805,82.72297125,0,0,0,12.6,16.7,5,2.4,Y,N
22-05-2018,126922.995,4942.962776,126922.995,91.62118213,0,0,0,13,17,3.6,0,Y,N
23-05-2018,129352.83,6403.365739,129352.83,118.6907459,0,0,0,11.8,15.3,6.5,4.6,Y,N
24-05-2018,129553.94,5367.380889,129553.94,99.48806096,0,0,0,12.9,16.1,5.1,0,Y,N
25-05-2018,127957.57,5016.7851,127957.57,92.9895292,0,0,0,9.4,14.9,9.5,0,Y,N
26-05-2018,115384.085,4032.586681,115384.085,74.74674107,0,0,0,5.2,20.5,9.9,0,Y,N
27-05-2018,106044.51,2923.390345,106044.51,54.18703142,0,0,0,7.3,20.7,8,0,Y,N
28-05-2018,119360.265,3785.755522,119360.265,70.1715574,0,0,0,12.9,20.5,6,0,Y,N
29-05-2018,123142.76,4422.734654,123142.76,81.97839952,0,0,0,13.7,17.9,8.1,0.8,Y,N
30-05-2018,127830.62,4452.81418,127830.62,82.53594402,0,0,0,7.7,15.1,7.9,0,Y,N
31-05-2018,131159.945,4874.805347,131159.945,90.35783775,0,0,0,9.6,14.8,7.6,5,Y,N
01-06-2018,135864.065,5471.224889,135864.065,101.4128802,0,0,0,4.1,13.3,9.6,0,Y,N
02-06-2018,123226.075,5387.095206,123226.075,99.85347925,0,0,0,3.5,13.6,9.6,0.2,Y,N
03-06-2018,121177.585,4911.809214,121177.585,91.04372963,0,0,0,4.3,13.8,8.5,0,Y,N
04-06-2018,135385.41,6487.597417,135385.41,120.2520374,0,0,0,4.5,14.4,9.3,0,Y,N
05-06-2018,132975.13,5708.120687,132975.13,105.8039052,0,0,0,7.5,15,8.8,1.6,Y,N
06-06-2018,132038.425,5731.144895,132038.425,106.2306746,0,0,0,5.6,19.1,9.4,0.4,Y,N
07-06-2018,128577.63,4731.997182,128577.63,87.71079113,0,0,0,7.7,17.8,5.7,0.2,Y,N
08-06-2018,129910.015,7017.963461,129910.015,130.0827333,0,0,0,12.4,13.6,3.3,0.6,Y,N
09-06-2018,120232.195,5970.821319,120232.195,110.6732404,0,0,0,11.3,15.6,8,3,Y,N
10-06-2018,117037.865,4074.275273,117037.865,75.51946753,0,0,0,4.1,15.3,9.3,0,Y,N
11-06-2018,113420.985,3042.777115,113420.985,56.39994652,0,0,0,5.3,17.6,8.9,0.2,Y,Y
12-06-2018,127261.295,4223.98376,127261.295,78.29441631,0,0,0,7.9,16.6,6.7,0.4,Y,N
13-06-2018,131574.605,4563.06579,131574.605,84.57953272,0,0,0,9.5,14.1,7.1,0,Y,N
14-06-2018,130544.485,3910.932417,130544.485,72.49179642,0,0,0,8.6,14.5,7.8,5.6,Y,N
15-06-2018,133009.01,4041.156354,133009.01,74.90558581,0,0,0,9.6,14,4.4,4.6,Y,N
16-06-2018,124351.235,4413.151373,124351.235,81.80076688,0,0,0,6.9,13.1,7.1,2.2,Y,N
17-06-2018,120785.595,3359.61063,120785.595,62.27267155,0,0,0,8,13.1,5.1,15.6,Y,N
18-06-2018,138518.735,6069.455792,138518.735,112.5014975,0,0,0,9.5,12,5.9,7.2,Y,N
19-06-2018,143830.12,5937.531474,143830.12,110.0561904,0,0,0,3,14.5,9,0.4,Y,N
